Gene stable ID,is_kinase_evidence,is_kinase
Wban_07863,Does not have InterPro domains related to GO:0004672,False
Wban_07864,Does not have InterPro domains related to GO:0004672,False
Wban_07865,Does not have InterPro domains related to GO:0004672,False
Wban_07866,Does not have InterPro domains related to GO:0004672,False
Wban_07867,Does not have InterPro domains related to GO:0004672,False
Wban_07868,Does not have InterPro domains related to GO:0004672,False
Wban_07869,Does not have InterPro domains related to GO:0004672,False
Wban_07870,Does not have InterPro domains related to GO:0004672,False
Wban_07871,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR017419 - Mitogen-activated protein kinase kinase kinase 12/13, IPR008271 - Serine/threonine-protein kinase, active site, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR000719 - Protein kinase domain",True
Wban_07872,Does not have InterPro domains related to GO:0004672,False
Wban_07873,Does not have InterPro domains related to GO:0004672,False
Wban_07874,Does not have InterPro domains related to GO:0004672,False
Wban_07875,Does not have InterPro domains related to GO:0004672,False
Wban_07876,Does not have InterPro domains related to GO:0004672,False
Wban_07877,Does not have InterPro domains related to GO:0004672,False
Wban_07878,Does not have InterPro domains related to GO:0004672,False
Wban_07879,Does not have InterPro domains related to GO:0004672,False
Wban_07880,Does not have InterPro domains related to GO:0004672,False
Wban_07881,Does not have InterPro domains related to GO:0004672,False
Wban_07882,Does not have InterPro domains related to GO:0004672,False
Wban_07883,Does not have InterPro domains related to GO:0004672,False
Wban_07884,Does not have InterPro domains related to GO:0004672,False
Wban_07885,Does not have InterPro domains related to GO:0004672,False
Wban_07886,Does not have InterPro domains related to GO:0004672,False
Wban_07887,Does not have InterPro domains related to GO:0004672,False
Wban_07888,Does not have InterPro domains related to GO:0004672,False
Wban_07889,Does not have InterPro domains related to GO:0004672,False
Wban_07890,Does not have InterPro domains related to GO:0004672,False
Wban_07891,Does not have InterPro domains related to GO:0004672,False
Wban_07892,Does not have InterPro domains related to GO:0004672,False
Wban_07893,Does not have InterPro domains related to GO:0004672,False
Wban_07894,Does not have InterPro domains related to GO:0004672,False
Wban_07895,Does not have InterPro domains related to GO:0004672,False
Wban_07896,Does not have InterPro domains related to GO:0004672,False
Wban_07897,Does not have InterPro domains related to GO:0004672,False
Wban_07898,Does not have InterPro domains related to GO:0004672,False
Wban_07899,Does not have InterPro domains related to GO:0004672,False
Wban_07900,Does not have InterPro domains related to GO:0004672,False
Wban_07901,Does not have InterPro domains related to GO:0004672,False
Wban_07902,Does not have InterPro domains related to GO:0004672,False
Wban_07903,Does not have InterPro domains related to GO:0004672,False
Wban_07904,Does not have InterPro domains related to GO:0004672,False
Wban_07905,Does not have InterPro domains related to GO:0004672,False
Wban_07906,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR036137 - Focal adhesion kinase, targeting (FAT) domain superfamily, IPR000719 - Protein kinase domain, IPR020635 - Tyrosine-protein kinase, catalytic domain, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR005189 - Focal adhesion kinase, targeting (FAT) domain, IPR008266 - Tyrosine-protein kinase, active site",True
Wban_07907,Does not have InterPro domains related to GO:0004672,False
Wban_07908,Does not have InterPro domains related to GO:0004672,False
Wban_07909,Does not have InterPro domains related to GO:0004672,False
Wban_07910,Does not have InterPro domains related to GO:0004672,False
Wban_07911,Does not have InterPro domains related to GO:0004672,False
Wban_07912,Does not have InterPro domains related to GO:0004672,False
Wban_07913,Does not have InterPro domains related to GO:0004672,False
Wban_07914,Does not have InterPro domains related to GO:0004672,False
Wban_07915,Does not have InterPro domains related to GO:0004672,False
Wban_07916,Does not have InterPro domains related to GO:0004672,False
Wban_07917,Does not have InterPro domains related to GO:0004672,False
Wban_07918,Does not have InterPro domains related to GO:0004672,False
Wban_07919,Does not have InterPro domains related to GO:0004672,False
Wban_07920,Does not have InterPro domains related to GO:0004672,False
Wban_07921,Does not have InterPro domains related to GO:0004672,False
Wban_07922,Does not have InterPro domains related to GO:0004672,False
Wban_07923,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR026683 - Serine/threonine-protein kinase TOR, catalytic domain",True
Wban_07924,Does not have InterPro domains related to GO:0004672,False
Wban_07925,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR031559 - Serine/threonine-protein kinase SMG1, IPR039414 - SMG1, PIKK catalytic domain",True
Wban_07926,Does not have InterPro domains related to GO:0004672,False
Wban_07927,Does not have InterPro domains related to GO:0004672,False
Wban_07928,Does not have InterPro domains related to GO:0004672,False
Wban_07929,Does not have InterPro domains related to GO:0004672,False
Wban_07930,Does not have InterPro domains related to GO:0004672,False
Wban_07931,Does not have InterPro domains related to GO:0004672,False
Wban_07932,Does not have InterPro domains related to GO:0004672,False
Wban_07933,Does not have InterPro domains related to GO:0004672,False
Wban_07934,Does not have InterPro domains related to GO:0004672,False
Wban_07935,Does not have InterPro domains related to GO:0004672,False
Wban_07936,Does not have InterPro domains related to GO:0004672,False
Wban_07937,Does not have InterPro domains related to GO:0004672,False
Wban_07938,Does not have InterPro domains related to GO:0004672,False
Wban_07939,Does not have InterPro domains related to GO:0004672,False
Wban_07940,Does not have InterPro domains related to GO:0004672,False
Wban_07941,Does not have InterPro domains related to GO:0004672,False
Wban_07942,Does not have InterPro domains related to GO:0004672,False
Wban_07943,Does not have InterPro domains related to GO:0004672,False
Wban_07944,Does not have InterPro domains related to GO:0004672,False
Wban_07945,Does not have InterPro domains related to GO:0004672,False
Wban_07946,Does not have InterPro domains related to GO:0004672,False
Wban_07947,Does not have InterPro domains related to GO:0004672,False
Wban_07948,Does not have InterPro domains related to GO:0004672,False
Wban_07949,Does not have InterPro domains related to GO:0004672,False
Wban_07950,Does not have InterPro domains related to GO:0004672,False
Wban_07951,Does not have InterPro domains related to GO:0004672,False
Wban_07952,Does not have InterPro domains related to GO:0004672,False
Wban_07953,Does not have InterPro domains related to GO:0004672,False
Wban_07954,Does not have InterPro domains related to GO:0004672,False
Wban_07955,Does not have InterPro domains related to GO:0004672,False
Wban_07956,Does not have InterPro domains related to GO:0004672,False
Wban_07957,Does not have InterPro domains related to GO:0004672,False
Wban_07958,Does not have InterPro domains related to GO:0004672,False
Wban_07959,Does not have InterPro domains related to GO:0004672,False
Wban_07960,Does not have InterPro domains related to GO:0004672,False
Wban_07961,Does not have InterPro domains related to GO:0004672,False
Wban_07962,Does not have InterPro domains related to GO:0004672,False
Wban_07963,Does not have InterPro domains related to GO:0004672,False
Wban_07964,Does not have InterPro domains related to GO:0004672,False
Wban_07965,Does not have InterPro domains related to GO:0004672,False
Wban_07966,Does not have InterPro domains related to GO:0004672,False
Wban_07967,Does not have InterPro domains related to GO:0004672,False
Wban_07968,Does not have InterPro domains related to GO:0004672,False
Wban_07969,Does not have InterPro domains related to GO:0004672,False
Wban_07970,Does not have InterPro domains related to GO:0004672,False
Wban_07971,Does not have InterPro domains related to GO:0004672,False
Wban_07972,Does not have InterPro domains related to GO:0004672,False
Wban_07973,Does not have InterPro domains related to GO:0004672,False
Wban_07974,Does not have InterPro domains related to GO:0004672,False
Wban_07975,Does not have InterPro domains related to GO:0004672,False
Wban_07976,Does not have InterPro domains related to GO:0004672,False
Wban_07977,Does not have InterPro domains related to GO:0004672,False
Wban_07978,Does not have InterPro domains related to GO:0004672,False
Wban_07979,Does not have InterPro domains related to GO:0004672,False
Wban_07980,Does not have InterPro domains related to GO:0004672,False
Wban_07981,Does not have InterPro domains related to GO:0004672,False
Wban_07982,Does not have InterPro domains related to GO:0004672,False
Wban_07983,Does not have InterPro domains related to GO:0004672,False
Wban_07984,Does not have InterPro domains related to GO:0004672,False
Wban_07985,Does not have InterPro domains related to GO:0004672,False
Wban_07986,Does not have InterPro domains related to GO:0004672,False
Wban_07987,Does not have InterPro domains related to GO:0004672,False
Wban_07988,Does not have InterPro domains related to GO:0004672,False
Wban_07989,Does not have InterPro domains related to GO:0004672,False
Wban_07990,Does not have InterPro domains related to GO:0004672,False
Wban_07991,Does not have InterPro domains related to GO:0004672,False
Wban_07992,Does not have InterPro domains related to GO:0004672,False
Wban_07993,Does not have InterPro domains related to GO:0004672,False
Wban_07994,Does not have InterPro domains related to GO:0004672,False
Wban_07995,Does not have InterPro domains related to GO:0004672,False
Wban_07996,Does not have InterPro domains related to GO:0004672,False
Wban_07997,Does not have InterPro domains related to GO:0004672,False
Wban_07998,Does not have InterPro domains related to GO:0004672,False
Wban_07999,Does not have InterPro domains related to GO:0004672,False
Wban_08000,Does not have InterPro domains related to GO:0004672,False
Wban_08001,Does not have InterPro domains related to GO:0004672,False
Wban_08002,Does not have InterPro domains related to GO:0004672,False
Wban_08003,Does not have InterPro domains related to GO:0004672,False
Wban_08004,Does not have InterPro domains related to GO:0004672,False
Wban_08005,Does not have InterPro domains related to GO:0004672,False
Wban_08006,Does not have InterPro domains related to GO:0004672,False
Wban_08007,Does not have InterPro domains related to GO:0004672,False
Wban_08008,Does not have InterPro domains related to GO:0004672,False
Wban_08009,Does not have InterPro domains related to GO:0004672,False
Wban_08010,Does not have InterPro domains related to GO:0004672,False
Wban_08011,Does not have InterPro domains related to GO:0004672,False
Wban_08012,Does not have InterPro domains related to GO:0004672,False
Wban_08013,Does not have InterPro domains related to GO:0004672,False
Wban_08014,Does not have InterPro domains related to GO:0004672,False
Wban_08015,Does not have InterPro domains related to GO:0004672,False
Wban_08016,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR008266 - Tyrosine-protein kinase, active site, IPR020635 - Tyrosine-protein kinase, catalytic domain",True
Wban_08017,Does not have InterPro domains related to GO:0004672,False
Wban_08018,Does not have InterPro domains related to GO:0004672,False
Wban_08019,Does not have InterPro domains related to GO:0004672,False
Wban_08020,Does not have InterPro domains related to GO:0004672,False
Wban_08021,Does not have InterPro domains related to GO:0004672,False
Wban_08022,Does not have InterPro domains related to GO:0004672,False
Wban_08023,Does not have InterPro domains related to GO:0004672,False
Wban_08024,Does not have InterPro domains related to GO:0004672,False
Wban_08025,Does not have InterPro domains related to GO:0004672,False
Wban_08026,Does not have InterPro domains related to GO:0004672,False
Wban_08027,Does not have InterPro domains related to GO:0004672,False
Wban_08028,Does not have InterPro domains related to GO:0004672,False
Wban_08029,Does not have InterPro domains related to GO:0004672,False
Wban_08030,Does not have InterPro domains related to GO:0004672,False
Wban_08031,Does not have InterPro domains related to GO:0004672,False
Wban_08032,Does not have InterPro domains related to GO:0004672,False
Wban_08033,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_08034,Does not have InterPro domains related to GO:0004672,False
Wban_08035,Does not have InterPro domains related to GO:0004672,False
Wban_08036,Does not have InterPro domains related to GO:0004672,False
Wban_08037,Does not have InterPro domains related to GO:0004672,False
Wban_08038,Does not have InterPro domains related to GO:0004672,False
Wban_08039,Does not have InterPro domains related to GO:0004672,False
Wban_08040,Does not have InterPro domains related to GO:0004672,False
Wban_08041,Does not have InterPro domains related to GO:0004672,False
Wban_08042,Does not have InterPro domains related to GO:0004672,False
Wban_08043,Does not have InterPro domains related to GO:0004672,False
Wban_08044,Does not have InterPro domains related to GO:0004672,False
Wban_08045,Does not have InterPro domains related to GO:0004672,False
Wban_08046,Does not have InterPro domains related to GO:0004672,False
Wban_08047,Does not have InterPro domains related to GO:0004672,False
Wban_08048,Does not have InterPro domains related to GO:0004672,False
Wban_08049,Does not have InterPro domains related to GO:0004672,False
Wban_08050,Does not have InterPro domains related to GO:0004672,False
Wban_08051,Does not have InterPro domains related to GO:0004672,False
Wban_08052,Does not have InterPro domains related to GO:0004672,False
Wban_08053,Does not have InterPro domains related to GO:0004672,False
Wban_08054,Does not have InterPro domains related to GO:0004672,False
Wban_08055,Does not have InterPro domains related to GO:0004672,False
Wban_08056,Does not have InterPro domains related to GO:0004672,False
Wban_08057,Does not have InterPro domains related to GO:0004672,False
Wban_08058,Does not have InterPro domains related to GO:0004672,False
Wban_08059,Does not have InterPro domains related to GO:0004672,False
Wban_08060,Does not have InterPro domains related to GO:0004672,False
Wban_08061,Does not have InterPro domains related to GO:0004672,False
Wban_08062,Does not have InterPro domains related to GO:0004672,False
Wban_08063,Does not have InterPro domains related to GO:0004672,False
Wban_08064,Does not have InterPro domains related to GO:0004672,False
Wban_08065,Does not have InterPro domains related to GO:0004672,False
Wban_08066,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008266 - Tyrosine-protein kinase, active site, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR000719 - Protein kinase domain, IPR020635 - Tyrosine-protein kinase, catalytic domain",True
Wban_08067,Does not have InterPro domains related to GO:0004672,False
Wban_08068,Does not have InterPro domains related to GO:0004672,False
Wban_08069,Does not have InterPro domains related to GO:0004672,False
Wban_08070,Does not have InterPro domains related to GO:0004672,False
Wban_08071,Does not have InterPro domains related to GO:0004672,False
Wban_08072,Does not have InterPro domains related to GO:0004672,False
Wban_08073,Does not have InterPro domains related to GO:0004672,False
Wban_08074,Does not have InterPro domains related to GO:0004672,False
Wban_08075,Does not have InterPro domains related to GO:0004672,False
Wban_08076,Does not have InterPro domains related to GO:0004672,False
Wban_08077,Does not have InterPro domains related to GO:0004672,False
Wban_08078,Does not have InterPro domains related to GO:0004672,False
Wban_08079,Does not have InterPro domains related to GO:0004672,False
Wban_08080,Does not have InterPro domains related to GO:0004672,False
Wban_08081,Does not have InterPro domains related to GO:0004672,False
Wban_08082,Does not have InterPro domains related to GO:0004672,False
Wban_08083,Does not have InterPro domains related to GO:0004672,False
Wban_08084,Does not have InterPro domains related to GO:0004672,False
Wban_08085,Does not have InterPro domains related to GO:0004672,False
Wban_08086,Does not have InterPro domains related to GO:0004672,False
Wban_08087,Does not have InterPro domains related to GO:0004672,False
Wban_08088,Does not have InterPro domains related to GO:0004672,False
Wban_08089,Does not have InterPro domains related to GO:0004672,False
Wban_08090,Does not have InterPro domains related to GO:0004672,False
Wban_08091,Does not have InterPro domains related to GO:0004672,False
Wban_08092,Does not have InterPro domains related to GO:0004672,False
Wban_08093,Does not have InterPro domains related to GO:0004672,False
Wban_08094,Does not have InterPro domains related to GO:0004672,False
Wban_08095,Does not have InterPro domains related to GO:0004672,False
Wban_08096,Does not have InterPro domains related to GO:0004672,False
Wban_08097,Does not have InterPro domains related to GO:0004672,False
Wban_08098,Does not have InterPro domains related to GO:0004672,False
Wban_08099,Does not have InterPro domains related to GO:0004672,False
Wban_08100,Does not have InterPro domains related to GO:0004672,False
Wban_08101,Does not have InterPro domains related to GO:0004672,False
Wban_08102,Does not have InterPro domains related to GO:0004672,False
Wban_08103,Does not have InterPro domains related to GO:0004672,False
Wban_08104,Does not have InterPro domains related to GO:0004672,False
Wban_08105,Does not have InterPro domains related to GO:0004672,False
Wban_08106,Does not have InterPro domains related to GO:0004672,False
Wban_08107,Does not have InterPro domains related to GO:0004672,False
Wban_08108,Does not have InterPro domains related to GO:0004672,False
Wban_08109,Does not have InterPro domains related to GO:0004672,False
Wban_08110,Does not have InterPro domains related to GO:0004672,False
Wban_08111,Does not have InterPro domains related to GO:0004672,False
Wban_08112,Does not have InterPro domains related to GO:0004672,False
Wban_08113,Does not have InterPro domains related to GO:0004672,False
Wban_08114,Does not have InterPro domains related to GO:0004672,False
Wban_08115,Does not have InterPro domains related to GO:0004672,False
Wban_08116,Does not have InterPro domains related to GO:0004672,False
Wban_08117,Does not have InterPro domains related to GO:0004672,False
Wban_08118,Does not have InterPro domains related to GO:0004672,False
Wban_08119,Does not have InterPro domains related to GO:0004672,False
Wban_08120,Does not have InterPro domains related to GO:0004672,False
Wban_08121,Does not have InterPro domains related to GO:0004672,False
Wban_08122,Does not have InterPro domains related to GO:0004672,False
Wban_08123,Does not have InterPro domains related to GO:0004672,False
Wban_08124,Does not have InterPro domains related to GO:0004672,False
Wban_08125,Does not have InterPro domains related to GO:0004672,False
Wban_08126,Does not have InterPro domains related to GO:0004672,False
Wban_08127,Does not have InterPro domains related to GO:0004672,False
Wban_08128,Does not have InterPro domains related to GO:0004672,False
Wban_08129,Does not have InterPro domains related to GO:0004672,False
Wban_08130,Does not have InterPro domains related to GO:0004672,False
Wban_08131,Does not have InterPro domains related to GO:0004672,False
Wban_08132,Does not have InterPro domains related to GO:0004672,False
Wban_08133,Does not have InterPro domains related to GO:0004672,False
Wban_08134,Does not have InterPro domains related to GO:0004672,False
Wban_08135,Does not have InterPro domains related to GO:0004672,False
Wban_08136,Does not have InterPro domains related to GO:0004672,False
Wban_08137,Does not have InterPro domains related to GO:0004672,False
Wban_08138,Does not have InterPro domains related to GO:0004672,False
Wban_08139,Does not have InterPro domains related to GO:0004672,False
Wban_08140,Does not have InterPro domains related to GO:0004672,False
Wban_08141,Does not have InterPro domains related to GO:0004672,False
Wban_08142,Does not have InterPro domains related to GO:0004672,False
Wban_08143,Does not have InterPro domains related to GO:0004672,False
Wban_08144,Does not have InterPro domains related to GO:0004672,False
Wban_08145,Does not have InterPro domains related to GO:0004672,False
Wban_08146,Does not have InterPro domains related to GO:0004672,False
Wban_08147,Does not have InterPro domains related to GO:0004672,False
Wban_08148,Does not have InterPro domains related to GO:0004672,False
Wban_08149,Does not have InterPro domains related to GO:0004672,False
Wban_08150,Does not have InterPro domains related to GO:0004672,False
Wban_08151,Does not have InterPro domains related to GO:0004672,False
Wban_08152,Does not have InterPro domains related to GO:0004672,False
Wban_08153,Does not have InterPro domains related to GO:0004672,False
Wban_08154,Does not have InterPro domains related to GO:0004672,False
Wban_08155,Does not have InterPro domains related to GO:0004672,False
Wban_08156,Does not have InterPro domains related to GO:0004672,False
Wban_08157,Does not have InterPro domains related to GO:0004672,False
Wban_08158,Does not have InterPro domains related to GO:0004672,False
Wban_08159,Does not have InterPro domains related to GO:0004672,False
Wban_08160,Does not have InterPro domains related to GO:0004672,False
Wban_08161,Does not have InterPro domains related to GO:0004672,False
Wban_08162,Does not have InterPro domains related to GO:0004672,False
Wban_08163,Does not have InterPro domains related to GO:0004672,False
Wban_08164,Does not have InterPro domains related to GO:0004672,False
Wban_08165,Does not have InterPro domains related to GO:0004672,False
Wban_08166,Does not have InterPro domains related to GO:0004672,False
Wban_08167,Does not have InterPro domains related to GO:0004672,False
Wban_08168,Does not have InterPro domains related to GO:0004672,False
Wban_08169,Does not have InterPro domains related to GO:0004672,False
Wban_08170,Does not have InterPro domains related to GO:0004672,False
Wban_08171,Does not have InterPro domains related to GO:0004672,False
Wban_08172,Does not have InterPro domains related to GO:0004672,False
Wban_08173,Does not have InterPro domains related to GO:0004672,False
Wban_08174,Does not have InterPro domains related to GO:0004672,False
Wban_08175,Does not have InterPro domains related to GO:0004672,False
Wban_08176,Does not have InterPro domains related to GO:0004672,False
Wban_08177,Does not have InterPro domains related to GO:0004672,False
Wban_08178,Does not have InterPro domains related to GO:0004672,False
Wban_08179,Does not have InterPro domains related to GO:0004672,False
Wban_08180,Does not have InterPro domains related to GO:0004672,False
Wban_08181,Does not have InterPro domains related to GO:0004672,False
Wban_08182,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR018935 - RIO kinase, conserved site, IPR008266 - Tyrosine-protein kinase, active site, IPR017407 - Serine/threonine-protein kinase Rio1, IPR000687 - RIO kinase",True
Wban_08183,Does not have InterPro domains related to GO:0004672,False
Wban_08184,Does not have InterPro domains related to GO:0004672,False
Wban_08185,Does not have InterPro domains related to GO:0004672,False
Wban_08186,Does not have InterPro domains related to GO:0004672,False
Wban_08187,Does not have InterPro domains related to GO:0004672,False
Wban_08188,Does not have InterPro domains related to GO:0004672,False
Wban_08189,Does not have InterPro domains related to GO:0004672,False
Wban_08190,Does not have InterPro domains related to GO:0004672,False
Wban_08191,Does not have InterPro domains related to GO:0004672,False
Wban_08192,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain, IPR000961 - AGC-kinase, C-terminal",True
Wban_08193,Does not have InterPro domains related to GO:0004672,False
Wban_08194,Does not have InterPro domains related to GO:0004672,False
Wban_08195,Does not have InterPro domains related to GO:0004672,False
Wban_08196,Does not have InterPro domains related to GO:0004672,False
Wban_08197,Does not have InterPro domains related to GO:0004672,False
Wban_08198,Does not have InterPro domains related to GO:0004672,False
Wban_08199,Does not have InterPro domains related to GO:0004672,False
Wban_08200,Does not have InterPro domains related to GO:0004672,False
Wban_08201,Does not have InterPro domains related to GO:0004672,False
Wban_08202,Does not have InterPro domains related to GO:0004672,False
Wban_08203,Does not have InterPro domains related to GO:0004672,False
Wban_08204,Does not have InterPro domains related to GO:0004672,False
Wban_08205,Does not have InterPro domains related to GO:0004672,False
Wban_08206,Does not have InterPro domains related to GO:0004672,False
Wban_08207,Does not have InterPro domains related to GO:0004672,False
Wban_08208,Does not have InterPro domains related to GO:0004672,False
Wban_08209,Does not have InterPro domains related to GO:0004672,False
Wban_08210,Does not have InterPro domains related to GO:0004672,False
Wban_08211,Does not have InterPro domains related to GO:0004672,False
Wban_08212,Does not have InterPro domains related to GO:0004672,False
Wban_08213,Does not have InterPro domains related to GO:0004672,False
Wban_08214,Does not have InterPro domains related to GO:0004672,False
Wban_08215,Does not have InterPro domains related to GO:0004672,False
Wban_08216,Does not have InterPro domains related to GO:0004672,False
Wban_08217,Does not have InterPro domains related to GO:0004672,False
Wban_08218,Does not have InterPro domains related to GO:0004672,False
Wban_08219,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_08220,Does not have InterPro domains related to GO:0004672,False
Wban_08221,Does not have InterPro domains related to GO:0004672,False
Wban_08222,Does not have InterPro domains related to GO:0004672,False
Wban_08223,Does not have InterPro domains related to GO:0004672,False
Wban_08224,Does not have InterPro domains related to GO:0004672,False
Wban_08225,Does not have InterPro domains related to GO:0004672,False
Wban_08226,Does not have InterPro domains related to GO:0004672,False
Wban_08227,Does not have InterPro domains related to GO:0004672,False
Wban_08228,Does not have InterPro domains related to GO:0004672,False
Wban_08229,Does not have InterPro domains related to GO:0004672,False
Wban_08230,Does not have InterPro domains related to GO:0004672,False
Wban_08231,Does not have InterPro domains related to GO:0004672,False
Wban_08232,Does not have InterPro domains related to GO:0004672,False
Wban_08233,Does not have InterPro domains related to GO:0004672,False
Wban_08234,Does not have InterPro domains related to GO:0004672,False
Wban_08235,Does not have InterPro domains related to GO:0004672,False
Wban_08236,Does not have InterPro domains related to GO:0004672,False
Wban_08237,Does not have InterPro domains related to GO:0004672,False
Wban_08238,Does not have InterPro domains related to GO:0004672,False
Wban_08239,Does not have InterPro domains related to GO:0004672,False
Wban_08240,Does not have InterPro domains related to GO:0004672,False
Wban_08241,Does not have InterPro domains related to GO:0004672,False
Wban_08242,Does not have InterPro domains related to GO:0004672,False
Wban_08243,Does not have InterPro domains related to GO:0004672,False
Wban_08244,Does not have InterPro domains related to GO:0004672,False
Wban_08245,Does not have InterPro domains related to GO:0004672,False
Wban_08246,Does not have InterPro domains related to GO:0004672,False
Wban_08247,Does not have InterPro domains related to GO:0004672,False
Wban_08248,Does not have InterPro domains related to GO:0004672,False
Wban_08249,Does not have InterPro domains related to GO:0004672,False
Wban_08250,Does not have InterPro domains related to GO:0004672,False
Wban_08251,Does not have InterPro domains related to GO:0004672,False
Wban_08252,Does not have InterPro domains related to GO:0004672,False
Wban_08253,Does not have InterPro domains related to GO:0004672,False
Wban_08254,Does not have InterPro domains related to GO:0004672,False
Wban_08255,Does not have InterPro domains related to GO:0004672,False
Wban_08256,Does not have InterPro domains related to GO:0004672,False
Wban_08257,Does not have InterPro domains related to GO:0004672,False
Wban_08258,Does not have InterPro domains related to GO:0004672,False
Wban_08259,Does not have InterPro domains related to GO:0004672,False
Wban_08260,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_08261,Does not have InterPro domains related to GO:0004672,False
Wban_08262,Does not have InterPro domains related to GO:0004672,False
Wban_08263,Does not have InterPro domains related to GO:0004672,False
Wban_08264,Does not have InterPro domains related to GO:0004672,False
Wban_08265,Does not have InterPro domains related to GO:0004672,False
Wban_08266,Does not have InterPro domains related to GO:0004672,False
Wban_08267,Does not have InterPro domains related to GO:0004672,False
Wban_08268,Does not have InterPro domains related to GO:0004672,False
Wban_08269,Does not have InterPro domains related to GO:0004672,False
Wban_08270,Does not have InterPro domains related to GO:0004672,False
Wban_08271,Does not have InterPro domains related to GO:0004672,False
Wban_08272,Does not have InterPro domains related to GO:0004672,False
Wban_08273,Does not have InterPro domains related to GO:0004672,False
Wban_08274,Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain,True
Wban_08275,Does not have InterPro domains related to GO:0004672,False
Wban_08276,Does not have InterPro domains related to GO:0004672,False
Wban_08277,Does not have InterPro domains related to GO:0004672,False
Wban_08278,Does not have InterPro domains related to GO:0004672,False
Wban_08279,Does not have InterPro domains related to GO:0004672,False
Wban_08280,Does not have InterPro domains related to GO:0004672,False
Wban_08281,Does not have InterPro domains related to GO:0004672,False
Wban_08282,Does not have InterPro domains related to GO:0004672,False
Wban_08283,Does not have InterPro domains related to GO:0004672,False
Wban_08284,Does not have InterPro domains related to GO:0004672,False
Wban_08285,Does not have InterPro domains related to GO:0004672,False
Wban_08286,Does not have InterPro domains related to GO:0004672,False
Wban_08287,Does not have InterPro domains related to GO:0004672,False
Wban_08288,Does not have InterPro domains related to GO:0004672,False
Wban_08289,Does not have InterPro domains related to GO:0004672,False
Wban_08290,Does not have InterPro domains related to GO:0004672,False
Wban_08291,Does not have InterPro domains related to GO:0004672,False
Wban_08292,Does not have InterPro domains related to GO:0004672,False
Wban_08293,Does not have InterPro domains related to GO:0004672,False
Wban_08294,Does not have InterPro domains related to GO:0004672,False
Wban_08295,Does not have InterPro domains related to GO:0004672,False
Wban_08296,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR045216 - Casein Kinase 2, subunit alpha, IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_08297,Does not have InterPro domains related to GO:0004672,False
Wban_08298,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR000719 - Protein kinase domain, IPR008271 - Serine/threonine-protein kinase, active site",True
Wban_08299,Does not have InterPro domains related to GO:0004672,False
Wban_08300,Does not have InterPro domains related to GO:0004672,False
Wban_08301,Does not have InterPro domains related to GO:0004672,False
Wban_08302,Does not have InterPro domains related to GO:0004672,False
Wban_08303,Does not have InterPro domains related to GO:0004672,False
Wban_08304,Does not have InterPro domains related to GO:0004672,False
Wban_08305,Does not have InterPro domains related to GO:0004672,False
Wban_08306,Does not have InterPro domains related to GO:0004672,False
Wban_08307,Does not have InterPro domains related to GO:0004672,False
Wban_08308,Does not have InterPro domains related to GO:0004672,False
Wban_08309,Does not have InterPro domains related to GO:0004672,False
Wban_08310,Does not have InterPro domains related to GO:0004672,False
Wban_08311,Does not have InterPro domains related to GO:0004672,False
Wban_08312,Does not have InterPro domains related to GO:0004672,False
Wban_08313,Does not have InterPro domains related to GO:0004672,False
Wban_08314,Does not have InterPro domains related to GO:0004672,False
Wban_08315,Does not have InterPro domains related to GO:0004672,False
Wban_08316,Does not have InterPro domains related to GO:0004672,False
Wban_08317,Does not have InterPro domains related to GO:0004672,False
Wban_08318,Does not have InterPro domains related to GO:0004672,False
Wban_08319,Does not have InterPro domains related to GO:0004672,False
Wban_08320,Does not have InterPro domains related to GO:0004672,False
Wban_08321,Does not have InterPro domains related to GO:0004672,False
Wban_08322,Does not have InterPro domains related to GO:0004672,False
Wban_08323,Does not have InterPro domains related to GO:0004672,False
