Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity
Wban_06938,ENSG00000007923,DNAJC11,ortholog_many2many,29.3805,29.6959,False,True
Wban_06939,,,,0.0,,True,True
Wban_06940,,,,0.0,,True,True
Wban_06941,,,,0.0,,True,True
Wban_06942,,,,0.0,,True,True
Wban_06943,,,,0.0,,True,True
Wban_06944,ENSG00000147894,C9orf72,ortholog_one2one,12.3077,18.2952,False,True
Wban_06945,,,,0.0,,True,True
Wban_06946,ENSG00000006282,SPATA20,ortholog_one2one,36.0976,36.9077,False,True
Wban_06947,,,,0.0,,True,True
Wban_06948,ENSG00000069329,VPS35,ortholog_one2one,55.9194,55.7789,False,False
Wban_06949,ENSG00000148154,UGCG,ortholog_one2one,42.5993,29.9492,False,False
Wban_06950,,,,0.0,,True,True
Wban_06951,ENSG00000132780,NASP,ortholog_one2one,25.7669,15.9898,False,True
Wban_06952,,,,0.0,,True,True
Wban_06953,,,,0.0,,True,True
Wban_06954,ENSG00000162105,SHANK2,ortholog_one2many,26.4298,16.4954,False,True
Wban_06955,,,,0.0,,True,True
Wban_06956,,,,0.0,,True,True
Wban_06957,ENSG00000153071,DAB2,ortholog_many2many,21.0037,14.6753,False,True
Wban_06958,ENSG00000116649,SRM,ortholog_one2one,55.3398,56.6225,False,False
Wban_06959,,,,0.0,,True,True
Wban_06960,ENSG00000168556,ING2,ortholog_many2many,13.5392,20.3571,False,True
Wban_06961,ENSG00000166136,NDUFB8,ortholog_one2one,25.9887,24.7312,False,True
Wban_06962,ENSG00000107105,ELAVL2,ortholog_one2one,47.343,54.5961,False,False
Wban_06963,ENSG00000117114,ADGRL2,ortholog_many2many,21.0953,14.1593,False,True
Wban_06964,,,,0.0,,True,True
Wban_06965,,,,0.0,,True,True
Wban_06966,,,,0.0,,True,True
Wban_06967,ENSG00000147027,TMEM47,ortholog_one2many,22.9268,25.9669,False,True
Wban_06968,ENSG00000196371,FUT4,ortholog_many2many,22.5888,16.7925,False,True
Wban_06969,ENSG00000198746,GPATCH3,ortholog_one2one,37.3967,34.4762,False,True
Wban_06970,ENSG00000184445,KNTC1,ortholog_one2one,15.4024,15.0747,False,True
Wban_06971,ENSG00000197136,PCNX3,ortholog_one2many,30.0145,30.531,False,True
Wban_06972,ENSG00000157107,FCHO2,ortholog_one2many,24.1851,28.3951,False,True
Wban_06973,ENSG00000136868,SLC31A1,ortholog_many2many,18.6813,17.8947,False,True
Wban_06974,ENSG00000153767,GTF2E1,ortholog_one2one,29.9492,26.8793,False,True
Wban_06975,ENSG00000145741,BTF3,ortholog_one2one,58.3333,50.9709,False,False
Wban_06976,ENSG00000113597,TRAPPC13,ortholog_one2one,48.7562,47.0024,False,False
Wban_06977,,,,0.0,,True,True
Wban_06978,ENSG00000137992,DBT,ortholog_one2one,49.8856,45.2282,False,False
Wban_06979,,,,0.0,,True,True
Wban_06980,,,,0.0,,True,True
Wban_06981,,,,0.0,,True,True
Wban_06982,,,,0.0,,True,True
Wban_06983,,,,0.0,,True,True
Wban_06984,,,,0.0,,True,True
Wban_06985,ENSG00000172175,MALT1,ortholog_one2one,24.6106,19.1748,False,True
Wban_06986,,,,0.0,,True,True
Wban_06987,,,,0.0,,True,True
Wban_06988,ENSG00000152611,CAPSL,ortholog_one2one,53.5088,58.6538,False,False
Wban_06989,ENSG00000064419,TNPO3,ortholog_one2one,34.5511,35.8613,False,True
Wban_06990,ENSG00000020426,MNAT1,ortholog_one2one,33.6842,31.068,False,True
Wban_06991,,,,0.0,,True,True
Wban_06992,,,,0.0,,True,True
Wban_06993,ENSG00000196367,TRRAP,ortholog_one2one,28.4189,28.8665,False,True
Wban_06994,ENSG00000114315,HES1,ortholog_one2many,19.3772,20.0,False,True
Wban_06995,,,,0.0,,True,True
Wban_06996,ENSG00000078369,GNB1,ortholog_one2many,85.8824,85.8824,False,False
Wban_06997,,,,0.0,,True,True
Wban_06998,,,,0.0,,True,True
Wban_06999,,,,0.0,,True,True
Wban_07000,ENSG00000118094,TREH,ortholog_one2many,34.7267,37.0497,False,True
Wban_07001,ENSG00000118094,TREH,ortholog_one2many,36.7742,39.1081,False,True
Wban_07002,ENSG00000180353,HCLS1,ortholog_many2many,27.031,37.6543,False,True
Wban_07003,,,,0.0,,True,True
Wban_07004,,,,0.0,,True,True
Wban_07005,ENSG00000050327,ARHGEF5,ortholog_one2many,18.3824,14.0889,False,True
Wban_07006,,,,0.0,,True,True
Wban_07007,,,,0.0,,True,True
Wban_07008,,,,0.0,,True,True
Wban_07009,,,,0.0,,True,True
Wban_07010,,,,0.0,,True,True
Wban_07011,ENSG00000138386,NAB1,ortholog_one2many,20.122,20.3285,False,True
Wban_07012,,,,0.0,,True,True
Wban_07013,,,,0.0,,True,True
Wban_07014,,,,0.0,,True,True
Wban_07015,,,,0.0,,True,True
Wban_07016,ENSG00000141627,DYM,ortholog_one2one,37.4269,35.3591,False,True
Wban_07017,ENSG00000142606,MMEL1,ortholog_many2many,30.7692,29.2683,False,True
Wban_07018,,,,0.0,,True,True
Wban_07019,,,,0.0,,True,True
Wban_07020,ENSG00000171989,LDHAL6B,ortholog_many2many,54.7904,48.0315,False,False
Wban_07021,ENSG00000175390,EIF3F,ortholog_one2one,29.4915,24.3697,False,True
Wban_07022,ENSG00000162542,TMCO4,ortholog_one2one,36.2729,34.3849,False,True
Wban_07023,ENSG00000120675,DNAJC15,ortholog_one2many,43.75,32.6667,False,False
Wban_07024,ENSG00000120925,RNF170,ortholog_one2one,32.8302,33.7209,False,True
Wban_07025,ENSG00000134533,RERG,ortholog_many2many,31.2195,32.1608,False,True
Wban_07026,ENSG00000101361,NOP56,ortholog_one2one,49.4078,49.1582,False,False
Wban_07027,ENSG00000040487,SLC66A1,ortholog_one2many,26.5823,28.866,False,True
Wban_07028,ENSG00000120438,TCP1,ortholog_one2one,68.1159,67.6259,False,False
Wban_07029,ENSG00000126803,HSPA2,ortholog_one2many,82.7907,83.5681,False,False
Wban_07030,ENSG00000126803,HSPA2,ortholog_one2many,81.9315,82.3161,False,False
Wban_07031,ENSG00000196159,FAT4,ortholog_one2one,24.1296,22.1152,False,True
Wban_07032,,,,0.0,,True,True
Wban_07033,,,,0.0,,True,True
Wban_07034,,,,0.0,,True,True
Wban_07035,ENSG00000064218,DMRT3,ortholog_many2many,23.9748,16.1017,False,True
Wban_07036,ENSG00000104142,VPS18,ortholog_one2one,29.1625,29.702,False,True
Wban_07037,ENSG00000160789,LMNA,ortholog_many2many,26.0575,23.1928,False,True
Wban_07038,ENSG00000171462,DLK2,ortholog_many2many,20.8178,14.6214,False,True
Wban_07039,ENSG00000064651,SLC12A2,ortholog_many2many,25.0524,19.7195,False,True
Wban_07040,ENSG00000080561,MID2,ortholog_many2many,13.2857,12.6531,False,True
Wban_07041,ENSG00000147955,SIGMAR1,ortholog_one2one,20.614,21.0762,False,True
Wban_07042,ENSG00000196511,TPK1,ortholog_one2one,33.0645,33.7449,False,True
Wban_07043,ENSG00000052749,RRP12,ortholog_one2one,23.341,23.5929,False,True
Wban_07044,,,,0.0,,True,True
Wban_07045,,,,0.0,,True,True
Wban_07046,,,,0.0,,True,True
Wban_07047,ENSG00000135596,MICAL1,ortholog_one2one,21.4982,33.0834,False,True
Wban_07048,ENSG00000146918,NCAPG2,ortholog_one2one,13.0518,11.8985,False,True
Wban_07049,ENSG00000111684,LPCAT3,ortholog_one2one,31.4159,29.1581,False,True
Wban_07050,,,,0.0,,True,True
Wban_07051,ENSG00000001626,CFTR,ortholog_many2many,29.8113,10.6757,False,True
Wban_07052,ENSG00000023839,ABCC2,ortholog_many2many,30.2209,19.4822,False,True
Wban_07053,,,,0.0,,True,True
Wban_07054,,,,0.0,,True,True
Wban_07055,ENSG00000085662,AKR1B1,ortholog_many2many,46.6667,46.519,False,False
Wban_07056,,,,0.0,,True,True
Wban_07057,,,,0.0,,True,True
Wban_07058,,,,0.0,,True,True
Wban_07059,,,,0.0,,True,True
Wban_07060,ENSG00000107077,KDM4C,ortholog_one2one,30.1418,24.1477,False,True
Wban_07061,,,,0.0,,True,True
Wban_07062,ENSG00000117395,EBNA1BP2,ortholog_one2one,27.1028,28.4314,False,True
Wban_07063,,,,0.0,,True,True
Wban_07064,ENSG00000101574,METTL4,ortholog_one2one,24.0,20.339,False,True
Wban_07065,,,,0.0,,True,True
Wban_07066,ENSG00000135903,PAX3,ortholog_many2many,38.0682,27.686,False,True
Wban_07067,ENSG00000135903,PAX3,ortholog_many2many,36.2832,25.4132,False,True
Wban_07068,ENSG00000175348,TMEM9B,ortholog_one2many,29.4686,30.8081,False,True
Wban_07069,,,,0.0,,True,True
Wban_07070,ENSG00000113504,SLC12A7,ortholog_many2many,36.9295,32.8717,False,True
Wban_07071,,,,0.0,,True,True
Wban_07072,ENSG00000143368,SF3B4,ortholog_one2one,60.0,53.066,False,False
Wban_07073,ENSG00000075089,ACTR6,ortholog_one2one,43.8424,44.9495,False,False
Wban_07074,,,,0.0,,True,True
Wban_07075,,,,0.0,,True,True
Wban_07076,ENSG00000105583,WDR83OS,ortholog_one2one,62.037,63.2075,False,False
Wban_07077,,,,0.0,,True,True
Wban_07078,,,,0.0,,True,True
Wban_07079,ENSG00000112773,TENT5A,ortholog_many2many,11.3208,5.42986,False,True
Wban_07080,,,,0.0,,True,True
Wban_07081,,,,0.0,,True,True
Wban_07082,ENSG00000117133,RPF1,ortholog_one2one,46.1078,44.1261,False,False
Wban_07083,ENSG00000117479,SLC19A2,ortholog_many2many,32.2034,26.7606,False,True
Wban_07084,,,,0.0,,True,True
Wban_07085,,,,0.0,,True,True
Wban_07086,,,,0.0,,True,True
Wban_07087,,,,0.0,,True,True
Wban_07088,,,,0.0,,True,True
Wban_07089,,,,0.0,,True,True
Wban_07090,,,,0.0,,True,True
Wban_07091,,,,0.0,,True,True
Wban_07092,,,,0.0,,True,True
Wban_07093,,,,0.0,,True,True
Wban_07094,ENSG00000157554,ERG,ortholog_many2many,35.6125,26.096,False,True
Wban_07095,ENSG00000126106,TMEM53,ortholog_one2one,21.6216,20.2166,False,True
Wban_07096,,,,0.0,,True,True
Wban_07097,ENSG00000171223,JUNB,ortholog_one2many,20.0,21.0375,False,True
Wban_07098,ENSG00000133710,SPINK5,ortholog_many2many,8.45518,12.5,False,True
Wban_07099,ENSG00000167791,CABP2,ortholog_many2many,31.677,23.1818,False,True
Wban_07100,ENSG00000182180,MRPS16,ortholog_one2one,34.0,37.2263,False,True
Wban_07101,,,,0.0,,True,True
Wban_07102,ENSG00000204859,ZBTB48,ortholog_many2many,13.9089,8.43023,False,True
Wban_07103,ENSG00000133265,HSPBP1,ortholog_one2one,17.3134,16.156,False,True
Wban_07104,ENSG00000101138,CSTF1,ortholog_one2one,52.8302,51.9722,False,False
Wban_07105,,,,0.0,,True,True
Wban_07106,,,,0.0,,True,True
Wban_07107,ENSG00000112773,TENT5A,ortholog_many2many,4.69136,4.29864,False,True
Wban_07108,ENSG00000173926,MARCHF3,ortholog_many2many,21.0191,26.087,False,True
Wban_07109,ENSG00000136824,SMC2,ortholog_one2one,40.3146,40.685,False,False
Wban_07110,ENSG00000105379,ETFB,ortholog_one2one,59.6838,59.2157,False,False
Wban_07111,,,,0.0,,True,True
Wban_07112,,,,0.0,,True,True
Wban_07113,ENSG00000119318,RAD23B,ortholog_one2many,40.3614,32.7628,False,False
Wban_07114,ENSG00000162377,COA7,ortholog_one2one,27.5304,29.4372,False,True
Wban_07115,ENSG00000130204,TOMM40,ortholog_one2many,36.6972,33.241,False,True
Wban_07116,ENSG00000175093,SPSB4,ortholog_one2many,37.9747,54.9451,False,True
Wban_07117,ENSG00000128510,CPA4,ortholog_many2many,29.3103,32.304,False,True
Wban_07118,ENSG00000170471,RALGAPB,ortholog_one2one,20.8983,22.423,False,True
Wban_07119,,,,0.0,,True,True
Wban_07120,,,,0.0,,True,True
Wban_07121,,,,0.0,,True,True
Wban_07122,,,,0.0,,True,True
Wban_07123,ENSG00000100294,MCAT,ortholog_one2one,34.2233,36.1538,False,True
Wban_07124,ENSG00000159322,ADPGK,ortholog_one2one,34.1414,34.004,False,True
Wban_07125,ENSG00000143452,HORMAD1,ortholog_one2many,14.3737,17.7665,False,True
Wban_07126,ENSG00000068654,POLR1A,ortholog_one2one,36.7757,37.2674,False,True
Wban_07127,,,,0.0,,True,True
Wban_07128,ENSG00000180773,SLC36A4,ortholog_many2many,13.8132,14.0873,False,True
Wban_07129,,,,0.0,,True,True
Wban_07130,,,,0.0,,True,True
Wban_07131,ENSG00000114859,CLCN2,ortholog_many2many,34.4612,30.6236,False,True
Wban_07132,,,,0.0,,True,True
Wban_07133,ENSG00000173467,AGR3,ortholog_one2many,22.4299,28.9157,False,True
Wban_07134,ENSG00000178403,NEUROG2,ortholog_many2many,36.2319,18.3824,False,True
Wban_07135,ENSG00000144028,SNRNP200,ortholog_one2one,64.4578,65.1217,False,False
Wban_07136,ENSG00000117410,ATP6V0B,ortholog_one2one,55.665,55.122,False,False
Wban_07137,,,,0.0,,True,True
Wban_07138,ENSG00000049167,ERCC8,ortholog_one2one,20.7048,23.7374,False,True
Wban_07139,,,,0.0,,True,True
Wban_07140,,,,0.0,,True,True
Wban_07141,,,,0.0,,True,True
Wban_07142,,,,0.0,,True,True
Wban_07143,ENSG00000125618,PAX8,ortholog_many2many,29.5374,18.4444,False,True
Wban_07144,,,,0.0,,True,True
Wban_07145,ENSG00000164062,APEH,ortholog_one2one,33.7032,33.1967,False,True
Wban_07146,,,,0.0,,True,True
Wban_07147,,,,0.0,,True,True
Wban_07148,,,,0.0,,True,True
Wban_07149,,,,0.0,,True,True
Wban_07150,,,,0.0,,True,True
Wban_07151,,,,0.0,,True,True
Wban_07152,ENSG00000196262,PPIA,ortholog_many2many,70.7602,73.3333,False,False
Wban_07153,,,,0.0,,True,True
Wban_07154,,,,0.0,,True,True
Wban_07155,ENSG00000121211,MND1,ortholog_one2one,41.5789,38.5366,False,False
Wban_07156,,,,0.0,,True,True
Wban_07157,ENSG00000204843,DCTN1,ortholog_one2many,23.436,19.6401,False,True
Wban_07158,ENSG00000164190,NIPBL,ortholog_one2one,25.543,19.2939,False,True
Wban_07159,,,,0.0,,True,True
Wban_07160,ENSG00000105643,ARRDC2,ortholog_many2many,16.25,15.9705,False,True
Wban_07161,,,,0.0,,True,True
Wban_07162,ENSG00000150764,DIXDC1,ortholog_one2many,8.60832,8.78477,False,True
Wban_07163,,,,0.0,,True,True
Wban_07164,,,,0.0,,True,True
Wban_07165,ENSG00000151012,SLC7A11,ortholog_many2many,20.8621,24.1517,False,True
Wban_07166,ENSG00000149187,CELF1,ortholog_many2many,43.074,44.1634,False,False
Wban_07167,,,,0.0,,True,True
Wban_07168,ENSG00000139197,PEX5,ortholog_one2many,27.381,21.5962,False,True
Wban_07169,ENSG00000128524,ATP6V1F,ortholog_one2one,67.2131,68.9076,False,False
Wban_07170,ENSG00000125656,CLPP,ortholog_one2one,52.5773,36.8231,False,False
Wban_07171,ENSG00000167037,SGSM1,ortholog_many2many,18.0905,9.88106,False,True
Wban_07172,ENSG00000123091,RNF11,ortholog_one2one,29.6703,35.0649,False,True
Wban_07173,ENSG00000178773,CPNE7,ortholog_many2many,12.8451,19.1756,False,True
Wban_07174,ENSG00000131584,ACAP3,ortholog_many2many,32.3259,29.4964,False,True
Wban_07175,,,,0.0,,True,True
Wban_07176,,,,0.0,,True,True
Wban_07177,,,,0.0,,True,True
Wban_07178,ENSG00000073111,MCM2,ortholog_one2one,56.9196,56.4159,False,False
Wban_07179,,,,0.0,,True,True
Wban_07180,,,,0.0,,True,True
Wban_07181,,,,0.0,,True,True
Wban_07182,,,,0.0,,True,True
Wban_07183,ENSG00000161970,RPL26,ortholog_one2many,61.2245,62.069,False,False
Wban_07184,ENSG00000167700,MFSD3,ortholog_one2one,10.5335,18.6893,False,True
Wban_07185,,,,0.0,,True,True
Wban_07186,,,,0.0,,True,True
Wban_07187,ENSG00000077549,CAPZB,ortholog_one2one,69.145,68.3824,False,False
Wban_07188,ENSG00000051382,PIK3CB,ortholog_many2many,29.7653,29.6262,False,True
Wban_07189,ENSG00000153989,NUS1,ortholog_one2one,22.5532,18.0887,False,True
Wban_07190,,,,0.0,,True,True
Wban_07191,,,,0.0,,True,True
Wban_07192,ENSG00000104324,CPQ,ortholog_one2one,35.6371,34.9576,False,True
Wban_07193,,,,0.0,,True,True
Wban_07194,,,,0.0,,True,True
Wban_07195,ENSG00000174780,SRP72,ortholog_one2one,32.1593,31.2966,False,True
Wban_07196,,,,0.0,,True,True
Wban_07197,,,,0.0,,True,True
Wban_07198,ENSG00000125875,TBC1D20,ortholog_one2one,29.6569,30.0248,False,True
Wban_07199,ENSG00000105755,ETHE1,ortholog_one2one,57.8512,55.1181,False,False
Wban_07200,ENSG00000175595,ERCC4,ortholog_one2one,29.4691,29.6943,False,True
Wban_07201,,,,0.0,,True,True
Wban_07202,ENSG00000171928,TVP23B,ortholog_one2many,34.6535,34.1463,False,True
Wban_07203,ENSG00000119720,NRDE2,ortholog_one2one,21.9241,20.3608,False,True
Wban_07204,,,,0.0,,True,True
Wban_07205,ENSG00000115073,ACTR1B,ortholog_one2one,74.2021,74.2021,False,False
Wban_07206,ENSG00000231500,RPS18,ortholog_one2one,77.9221,78.9474,False,False
Wban_07207,ENSG00000127463,EMC1,ortholog_one2one,31.25,29.708,False,True
Wban_07208,,,,0.0,,True,True
Wban_07209,,,,0.0,,True,True
Wban_07210,ENSG00000144848,ATG3,ortholog_one2one,50.1597,50.0,False,False
Wban_07211,,,,0.0,,True,True
Wban_07212,ENSG00000163959,SLC51A,ortholog_many2many,14.6132,15.0,False,True
Wban_07213,,,,0.0,,True,True
Wban_07214,,,,0.0,,True,True
Wban_07215,ENSG00000186468,RPS23,ortholog_one2many,88.1119,88.1119,False,False
Wban_07216,ENSG00000154975,CA10,ortholog_many2many,32.8488,34.4512,False,True
Wban_07217,ENSG00000180176,TH,ortholog_one2one,37.9447,38.6318,False,True
Wban_07218,,,,0.0,,True,True
Wban_07219,,,,0.0,,True,True
Wban_07220,ENSG00000132718,SYT11,ortholog_many2many,7.40741,16.2413,False,True
Wban_07221,,,,0.0,,True,True
Wban_07222,,,,0.0,,True,True
Wban_07223,,,,0.0,,True,True
Wban_07224,,,,0.0,,True,True
Wban_07225,ENSG00000167447,SMG8,ortholog_one2one,21.7346,20.9889,False,True
Wban_07226,,,,0.0,,True,True
Wban_07227,,,,0.0,,True,True
Wban_07228,ENSG00000077157,PPP1R12B,ortholog_one2many,25.0515,24.7454,False,True
Wban_07229,ENSG00000132467,UTP3,ortholog_one2one,22.549,19.2067,False,True
Wban_07230,ENSG00000100239,PPP6R2,ortholog_one2many,17.5641,14.2857,False,True
Wban_07231,ENSG00000083750,RRAGB,ortholog_one2many,67.9739,60.1156,False,False
Wban_07232,,,,0.0,,True,True
Wban_07233,,,,0.0,,True,True
Wban_07234,,,,0.0,,True,True
Wban_07235,,,,0.0,,True,True
Wban_07236,ENSG00000283654,CIROP,ortholog_one2one,16.568,7.1066,False,True
Wban_07237,,,,0.0,,True,True
Wban_07238,ENSG00000174227,PIGG,ortholog_one2one,25.2983,21.5666,False,True
Wban_07239,ENSG00000171747,LGALS4,ortholog_many2many,35.0181,30.031,False,True
Wban_07240,ENSG00000196262,PPIA,ortholog_many2many,68.4211,70.9091,False,False
Wban_07241,ENSG00000171747,LGALS4,ortholog_many2many,22.0126,21.6718,False,True
Wban_07242,,,,0.0,,True,True
Wban_07243,ENSG00000110711,AIP,ortholog_one2many,31.2321,33.0303,False,True
Wban_07244,,,,0.0,,True,True
Wban_07245,ENSG00000170296,GABARAP,ortholog_one2one,85.5932,86.3248,False,False
Wban_07246,,,,0.0,,True,True
Wban_07247,,,,0.0,,True,True
Wban_07248,ENSG00000116001,TIA1,ortholog_many2many,38.4798,41.9689,False,True
Wban_07249,,,,0.0,,True,True
Wban_07250,,,,0.0,,True,True
Wban_07251,ENSG00000013275,PSMC4,ortholog_one2one,79.6569,77.7512,False,False
Wban_07252,,,,0.0,,True,True
Wban_07253,ENSG00000144583,MARCHF4,ortholog_many2many,10.8571,9.26829,False,True
Wban_07254,ENSG00000126458,RRAS,ortholog_one2one,54.067,51.8349,False,False
Wban_07255,,,,0.0,,True,True
Wban_07256,ENSG00000197265,GTF2E2,ortholog_one2one,39.1753,39.1753,False,True
Wban_07257,,,,0.0,,True,True
Wban_07258,ENSG00000143486,EIF2D,ortholog_one2one,26.4184,25.5137,False,True
Wban_07259,ENSG00000164975,SNAPC3,ortholog_one2one,19.426,21.4112,False,True
Wban_07260,,,,0.0,,True,True
Wban_07261,ENSG00000133872,SARAF,ortholog_one2one,28.3401,20.649,False,True
Wban_07262,,,,0.0,,True,True
Wban_07263,ENSG00000075856,SART3,ortholog_one2one,28.4706,25.1298,False,True
Wban_07264,ENSG00000008323,PLEKHG6,ortholog_one2one,15.343,21.519,False,True
Wban_07265,,,,0.0,,True,True
Wban_07266,,,,0.0,,True,True
Wban_07267,,,,0.0,,True,True
Wban_07268,ENSG00000142634,EFHD2,ortholog_one2many,23.2143,37.9167,False,True
Wban_07269,ENSG00000164188,RANBP3L,ortholog_many2many,19.375,13.3333,False,True
Wban_07270,,,,0.0,,True,True
Wban_07271,,,,0.0,,True,True
Wban_07272,,,,0.0,,True,True
Wban_07273,ENSG00000182087,TMEM259,ortholog_one2one,35.9055,36.7742,False,True
Wban_07274,ENSG00000156239,N6AMT1,ortholog_one2one,39.6226,39.2523,False,True
Wban_07275,ENSG00000262664,OVCA2,ortholog_one2one,34.6491,34.8018,False,True
Wban_07276,,,,0.0,,True,True
Wban_07277,ENSG00000178233,TMEM151B,ortholog_one2many,30.0952,27.9152,False,True
Wban_07278,ENSG00000080371,RAB21,ortholog_one2one,51.8868,48.8889,False,False
Wban_07279,ENSG00000171960,PPIH,ortholog_one2one,68.8525,71.1864,False,False
Wban_07280,,,,0.0,,True,True
Wban_07281,,,,0.0,,True,True
Wban_07282,ENSG00000065000,AP3D1,ortholog_one2one,45.0558,46.5021,False,False
Wban_07283,ENSG00000144736,SHQ1,ortholog_one2one,33.6343,25.8232,False,True
Wban_07284,ENSG00000151552,QDPR,ortholog_one2one,46.1864,44.6721,False,False
Wban_07285,,,,0.0,,True,True
Wban_07286,,,,0.0,,True,True
Wban_07287,ENSG00000176769,TCERG1L,ortholog_one2many,13.201,26.1092,False,True
Wban_07288,,,,0.0,,True,True
Wban_07289,,,,0.0,,True,True
Wban_07290,,,,0.0,,True,True
Wban_07291,ENSG00000106638,TBL2,ortholog_one2one,31.9742,33.3333,False,True
Wban_07292,ENSG00000157916,RER1,ortholog_one2one,59.7938,59.1837,False,False
Wban_07293,ENSG00000100129,EIF3L,ortholog_one2one,45.0185,43.2624,False,False
Wban_07294,ENSG00000035499,DEPDC1B,ortholog_one2many,15.9402,24.1966,False,True
Wban_07295,ENSG00000258947,TUBB3,ortholog_many2many,86.3839,86.0,False,False
Wban_07296,,,,0.0,,True,True
Wban_07297,,,,0.0,,True,True
Wban_07298,,,,0.0,,True,True
Wban_07299,,,,0.0,,True,True
Wban_07300,,,,0.0,,True,True
Wban_07301,ENSG00000126970,ZC4H2,ortholog_one2many,24.0157,27.2321,False,True
Wban_07302,,,,0.0,,True,True
Wban_07303,ENSG00000126970,ZC4H2,ortholog_one2many,19.8347,21.4286,False,True
Wban_07304,,,,0.0,,True,True
Wban_07305,ENSG00000135931,ARMC9,ortholog_one2one,21.0674,18.3374,False,True
Wban_07306,,,,0.0,,True,True
Wban_07307,,,,0.0,,True,True
Wban_07308,ENSG00000166484,MAPK7,ortholog_one2one,43.7173,20.4657,False,False
Wban_07309,,,,0.0,,True,True
Wban_07310,,,,0.0,,True,True
Wban_07311,,,,0.0,,True,True
Wban_07312,ENSG00000130939,UBE4B,ortholog_one2one,31.4596,24.5008,False,True
Wban_07313,ENSG00000131828,PDHA1,ortholog_many2many,51.1166,52.8205,False,False
Wban_07314,ENSG00000131828,PDHA1,ortholog_many2many,51.3854,52.3077,False,False
Wban_07315,,,,0.0,,True,True
Wban_07316,,,,0.0,,True,True
Wban_07317,ENSG00000186732,MPPED1,ortholog_many2many,31.6456,38.3436,False,True
Wban_07318,ENSG00000115677,HDLBP,ortholog_many2many,41.8513,41.7192,False,False
Wban_07319,ENSG00000116237,ICMT,ortholog_one2one,38.6525,38.3803,False,True
Wban_07320,ENSG00000148690,FRA10AC1,ortholog_one2one,35.2201,35.5556,False,True
Wban_07321,,,,0.0,,True,True
Wban_07322,ENSG00000017483,SLC38A5,ortholog_many2many,14.1491,15.678,False,True
Wban_07323,,,,0.0,,True,True
Wban_07324,,,,0.0,,True,True
Wban_07325,,,,0.0,,True,True
Wban_07326,,,,0.0,,True,True
Wban_07327,,,,0.0,,True,True
Wban_07328,,,,0.0,,True,True
Wban_07329,,,,0.0,,True,True
Wban_07330,,,,0.0,,True,True
Wban_07331,,,,0.0,,True,True
Wban_07332,,,,0.0,,True,True
Wban_07333,,,,0.0,,True,True
Wban_07334,ENSG00000157890,MEGF11,ortholog_many2many,20.2316,29.1228,False,True
Wban_07335,,,,0.0,,True,True
Wban_07336,ENSG00000120860,WASHC3,ortholog_one2one,26.9911,31.4433,False,True
Wban_07337,ENSG00000165714,BORCS5,ortholog_one2one,18.2573,22.449,False,True
Wban_07338,,,,0.0,,True,True
Wban_07339,ENSG00000100522,GNPNAT1,ortholog_one2one,30.102,32.0652,False,True
Wban_07340,ENSG00000148308,GTF3C5,ortholog_one2one,25.1092,22.158,False,True
Wban_07341,ENSG00000100519,PSMC6,ortholog_one2one,66.6667,82.2622,False,False
Wban_07342,ENSG00000137574,TGS1,ortholog_one2one,20.7598,17.9367,False,True
Wban_07343,,,,0.0,,True,True
Wban_07344,ENSG00000072954,TMEM38A,ortholog_one2many,31.7406,31.1037,False,True
Wban_07345,ENSG00000132773,TOE1,ortholog_one2one,31.2,30.5882,False,True
Wban_07346,ENSG00000085449,WDFY1,ortholog_many2many,41.1192,41.2195,False,False
Wban_07347,,,,0.0,,True,True
Wban_07348,,,,0.0,,True,True
Wban_07349,ENSG00000144231,POLR2D,ortholog_one2one,60.1449,58.4507,False,False
Wban_07350,,,,0.0,,True,True
Wban_07351,,,,0.0,,True,True
Wban_07352,,,,0.0,,True,True
Wban_07353,,,,0.0,,True,True
Wban_07354,ENSG00000244038,DDOST,ortholog_one2one,57.8947,57.631,False,False
Wban_07355,ENSG00000076864,RAP1GAP,ortholog_many2many,23.3083,37.4057,False,True
Wban_07356,,,,0.0,,True,True
Wban_07357,,,,0.0,,True,True
Wban_07358,,,,0.0,,True,True
Wban_07359,,,,0.0,,True,True
Wban_07360,,,,0.0,,True,True
Wban_07361,,,,0.0,,True,True
Wban_07362,,,,0.0,,True,True
Wban_07363,,,,0.0,,True,True
Wban_07364,ENSG00000111727,HCFC2,ortholog_many2many,20.5279,8.83838,False,True
Wban_07365,ENSG00000111727,HCFC2,ortholog_many2many,15.4599,9.97475,False,True
Wban_07366,ENSG00000197776,KLHDC1,ortholog_many2many,18.4143,17.734,False,True
Wban_07367,ENSG00000090376,IRAK3,ortholog_many2many,6.77233,7.88591,False,True
Wban_07368,ENSG00000099219,ERMP1,ortholog_one2one,28.3814,28.3186,False,True
Wban_07369,ENSG00000084090,STARD7,ortholog_one2one,24.0642,24.3243,False,True
Wban_07370,,,,0.0,,True,True
Wban_07371,,,,0.0,,True,True
Wban_07372,,,,0.0,,True,True
Wban_07373,,,,0.0,,True,True
Wban_07374,ENSG00000123560,PLP1,ortholog_one2many,18.1818,17.3285,False,True
