Gene stable ID,is_gpcr_evidence,is_gpcr
Wban_04283,Encodes protein that lacks InterPro GPCR domains,False
Wban_04284,Encodes protein that lacks InterPro GPCR domains,False
Wban_04285,Encodes protein that lacks InterPro GPCR domains,False
Wban_04286,Encodes protein that lacks InterPro GPCR domains,False
Wban_04287,Encodes protein that lacks InterPro GPCR domains,False
Wban_04288,Encodes protein that lacks InterPro GPCR domains,False
Wban_04289,Encodes protein that lacks InterPro GPCR domains,False
Wban_04290,Encodes protein that lacks InterPro GPCR domains,False
Wban_04291,Encodes protein that lacks InterPro GPCR domains,False
Wban_04292,Encodes protein that lacks InterPro GPCR domains,False
Wban_04293,Encodes protein that lacks InterPro GPCR domains,False
Wban_04294,Encodes protein that lacks InterPro GPCR domains,False
Wban_04295,Encodes protein that lacks InterPro GPCR domains,False
Wban_04296,Encodes protein that lacks InterPro GPCR domains,False
Wban_04297,Encodes protein that lacks InterPro GPCR domains,False
Wban_04298,Encodes protein that lacks InterPro GPCR domains,False
Wban_04299,Encodes protein that lacks InterPro GPCR domains,False
Wban_04300,Encodes protein that lacks InterPro GPCR domains,False
Wban_04301,Encodes protein that lacks InterPro GPCR domains,False
Wban_04302,Encodes protein that lacks InterPro GPCR domains,False
Wban_04303,Encodes protein that lacks InterPro GPCR domains,False
Wban_04304,Encodes protein that lacks InterPro GPCR domains,False
Wban_04305,Encodes protein that lacks InterPro GPCR domains,False
Wban_04306,Encodes protein that lacks InterPro GPCR domains,False
Wban_04307,Encodes protein that lacks InterPro GPCR domains,False
Wban_04308,Encodes protein that lacks InterPro GPCR domains,False
Wban_04309,Encodes protein that lacks InterPro GPCR domains,False
Wban_04310,Encodes protein that lacks InterPro GPCR domains,False
Wban_04311,Encodes protein that lacks InterPro GPCR domains,False
Wban_04312,Encodes protein that lacks InterPro GPCR domains,False
Wban_04313,Encodes protein that lacks InterPro GPCR domains,False
Wban_04314,Encodes protein that lacks InterPro GPCR domains,False
Wban_04315,Encodes protein that lacks InterPro GPCR domains,False
Wban_04316,Encodes protein that lacks InterPro GPCR domains,False
Wban_04317,Encodes protein that lacks InterPro GPCR domains,False
Wban_04318,Encodes protein that lacks InterPro GPCR domains,False
Wban_04319,Encodes protein that lacks InterPro GPCR domains,False
Wban_04320,Encodes protein that lacks InterPro GPCR domains,False
Wban_04321,Encodes protein that lacks InterPro GPCR domains,False
Wban_04322,Encodes protein that lacks InterPro GPCR domains,False
Wban_04323,Encodes protein that lacks InterPro GPCR domains,False
Wban_04324,Encodes protein that lacks InterPro GPCR domains,False
Wban_04325,Encodes protein that lacks InterPro GPCR domains,False
Wban_04326,Encodes protein that lacks InterPro GPCR domains,False
Wban_04327,Encodes protein that lacks InterPro GPCR domains,False
Wban_04328,Encodes protein that lacks InterPro GPCR domains,False
Wban_04329,Encodes protein that lacks InterPro GPCR domains,False
Wban_04330,Encodes protein that lacks InterPro GPCR domains,False
Wban_04331,Encodes protein that lacks InterPro GPCR domains,False
Wban_04332,Encodes protein that lacks InterPro GPCR domains,False
Wban_04333,Encodes protein that lacks InterPro GPCR domains,False
Wban_04334,Encodes protein that lacks InterPro GPCR domains,False
Wban_04335,Encodes protein that lacks InterPro GPCR domains,False
Wban_04336,Encodes protein that lacks InterPro GPCR domains,False
Wban_04337,Encodes protein that lacks InterPro GPCR domains,False
Wban_04338,Encodes protein that lacks InterPro GPCR domains,False
Wban_04339,Encodes protein that lacks InterPro GPCR domains,False
Wban_04340,Encodes protein that lacks InterPro GPCR domains,False
Wban_04341,Encodes protein that lacks InterPro GPCR domains,False
Wban_04342,Encodes protein that lacks InterPro GPCR domains,False
Wban_04343,Encodes protein that lacks InterPro GPCR domains,False
Wban_04344,Encodes protein that lacks InterPro GPCR domains,False
Wban_04345,Encodes protein that lacks InterPro GPCR domains,False
Wban_04346,Encodes protein that lacks InterPro GPCR domains,False
Wban_04347,Encodes protein that lacks InterPro GPCR domains,False
Wban_04348,Encodes protein that lacks InterPro GPCR domains,False
Wban_04349,Encodes protein that lacks InterPro GPCR domains,False
Wban_04350,Encodes protein that lacks InterPro GPCR domains,False
Wban_04351,Encodes protein that lacks InterPro GPCR domains,False
Wban_04352,Encodes protein that lacks InterPro GPCR domains,False
Wban_04353,Encodes protein that lacks InterPro GPCR domains,False
Wban_04354,Encodes protein that lacks InterPro GPCR domains,False
Wban_04355,Encodes protein that lacks InterPro GPCR domains,False
Wban_04356,Encodes protein that lacks InterPro GPCR domains,False
Wban_04357,Encodes protein that lacks InterPro GPCR domains,False
Wban_04358,Encodes protein that lacks InterPro GPCR domains,False
Wban_04359,Encodes protein that lacks InterPro GPCR domains,False
Wban_04360,Encodes protein that lacks InterPro GPCR domains,False
Wban_04361,Encodes protein that lacks InterPro GPCR domains,False
Wban_04362,Encodes protein that lacks InterPro GPCR domains,False
Wban_04363,Encodes protein that lacks InterPro GPCR domains,False
Wban_04364,Encodes protein that lacks InterPro GPCR domains,False
Wban_04365,Encodes protein that lacks InterPro GPCR domains,False
Wban_04366,Encodes protein that lacks InterPro GPCR domains,False
Wban_04367,Encodes protein that lacks InterPro GPCR domains,False
Wban_04368,Encodes protein that lacks InterPro GPCR domains,False
Wban_04369,Encodes protein that lacks InterPro GPCR domains,False
Wban_04370,Encodes protein that lacks InterPro GPCR domains,False
Wban_04371,Encodes protein that lacks InterPro GPCR domains,False
Wban_04372,Encodes protein that lacks InterPro GPCR domains,False
Wban_04373,Encodes protein that lacks InterPro GPCR domains,False
Wban_04374,Encodes protein that lacks InterPro GPCR domains,False
Wban_04375,Encodes protein that lacks InterPro GPCR domains,False
Wban_04376,Encodes protein that lacks InterPro GPCR domains,False
Wban_04377,Encodes protein that lacks InterPro GPCR domains,False
Wban_04378,Encodes protein that lacks InterPro GPCR domains,False
Wban_04379,Encodes protein that lacks InterPro GPCR domains,False
Wban_04380,Encodes protein that lacks InterPro GPCR domains,False
Wban_04381,Encodes protein that lacks InterPro GPCR domains,False
Wban_04382,Encodes protein that lacks InterPro GPCR domains,False
Wban_04383,Encodes protein that lacks InterPro GPCR domains,False
Wban_04384,Encodes protein that lacks InterPro GPCR domains,False
Wban_04385,Encodes protein that lacks InterPro GPCR domains,False
Wban_04386,Encodes protein that lacks InterPro GPCR domains,False
Wban_04387,Encodes protein that lacks InterPro GPCR domains,False
Wban_04388,Encodes protein that lacks InterPro GPCR domains,False
Wban_04389,Encodes protein that lacks InterPro GPCR domains,False
Wban_04390,Encodes protein that lacks InterPro GPCR domains,False
Wban_04391,Encodes protein that lacks InterPro GPCR domains,False
Wban_04392,Encodes protein that lacks InterPro GPCR domains,False
Wban_04393,Encodes protein that lacks InterPro GPCR domains,False
Wban_04394,Encodes protein that lacks InterPro GPCR domains,False
Wban_04395,Encodes protein that lacks InterPro GPCR domains,False
Wban_04396,Encodes protein that lacks InterPro GPCR domains,False
Wban_04397,Encodes protein that lacks InterPro GPCR domains,False
Wban_04398,Encodes protein that lacks InterPro GPCR domains,False
Wban_04399,Encodes protein that lacks InterPro GPCR domains,False
Wban_04400,Encodes protein that lacks InterPro GPCR domains,False
Wban_04401,Encodes protein that lacks InterPro GPCR domains,False
Wban_04402,Encodes protein that lacks InterPro GPCR domains,False
Wban_04403,Encodes protein that lacks InterPro GPCR domains,False
Wban_04404,Encodes protein that lacks InterPro GPCR domains,False
Wban_04405,Encodes protein that lacks InterPro GPCR domains,False
Wban_04406,Encodes protein that lacks InterPro GPCR domains,False
Wban_04407,Encodes protein that lacks InterPro GPCR domains,False
Wban_04408,Encodes protein that lacks InterPro GPCR domains,False
Wban_04409,Encodes protein that lacks InterPro GPCR domains,False
Wban_04410,Encodes protein that lacks InterPro GPCR domains,False
Wban_04411,Encodes protein that lacks InterPro GPCR domains,False
Wban_04412,Encodes protein that lacks InterPro GPCR domains,False
Wban_04413,Encodes protein that lacks InterPro GPCR domains,False
Wban_04414,Encodes protein that lacks InterPro GPCR domains,False
Wban_04415,Encodes protein that lacks InterPro GPCR domains,False
Wban_04416,Encodes protein that lacks InterPro GPCR domains,False
Wban_04417,Encodes protein that lacks InterPro GPCR domains,False
Wban_04418,Encodes protein that lacks InterPro GPCR domains,False
Wban_04419,Encodes protein that lacks InterPro GPCR domains,False
Wban_04420,Encodes protein that lacks InterPro GPCR domains,False
Wban_04421,Encodes protein that lacks InterPro GPCR domains,False
Wban_04422,Encodes protein that lacks InterPro GPCR domains,False
Wban_04423,Encodes protein that lacks InterPro GPCR domains,False
Wban_04424,"Encodes protein with InterPro domain(s): IPR005047 - 7TM GPCR, serpentine receptor class xa (Srxa)",True
Wban_04425,Encodes protein that lacks InterPro GPCR domains,False
Wban_04426,Encodes protein that lacks InterPro GPCR domains,False
Wban_04427,Encodes protein that lacks InterPro GPCR domains,False
Wban_04428,Encodes protein that lacks InterPro GPCR domains,False
Wban_04429,Encodes protein that lacks InterPro GPCR domains,False
Wban_04430,Encodes protein that lacks InterPro GPCR domains,False
Wban_04431,Encodes protein that lacks InterPro GPCR domains,False
Wban_04432,Encodes protein that lacks InterPro GPCR domains,False
Wban_04433,Encodes protein that lacks InterPro GPCR domains,False
Wban_04434,Encodes protein that lacks InterPro GPCR domains,False
Wban_04435,Encodes protein that lacks InterPro GPCR domains,False
Wban_04436,Encodes protein that lacks InterPro GPCR domains,False
Wban_04437,Encodes protein that lacks InterPro GPCR domains,False
Wban_04438,Encodes protein that lacks InterPro GPCR domains,False
Wban_04439,Encodes protein that lacks InterPro GPCR domains,False
Wban_04440,Encodes protein that lacks InterPro GPCR domains,False
Wban_04441,Encodes protein that lacks InterPro GPCR domains,False
Wban_04442,Encodes protein that lacks InterPro GPCR domains,False
Wban_04443,Encodes protein that lacks InterPro GPCR domains,False
Wban_04444,Encodes protein that lacks InterPro GPCR domains,False
Wban_04445,Encodes protein that lacks InterPro GPCR domains,False
Wban_04446,Encodes protein that lacks InterPro GPCR domains,False
Wban_04447,Encodes protein that lacks InterPro GPCR domains,False
Wban_04448,Encodes protein that lacks InterPro GPCR domains,False
Wban_04449,Encodes protein that lacks InterPro GPCR domains,False
Wban_04450,Encodes protein that lacks InterPro GPCR domains,False
Wban_04451,Encodes protein that lacks InterPro GPCR domains,False
Wban_04452,Encodes protein that lacks InterPro GPCR domains,False
Wban_04453,Encodes protein that lacks InterPro GPCR domains,False
Wban_04454,Encodes protein that lacks InterPro GPCR domains,False
Wban_04455,Encodes protein that lacks InterPro GPCR domains,False
Wban_04456,Encodes protein that lacks InterPro GPCR domains,False
Wban_04457,Encodes protein that lacks InterPro GPCR domains,False
Wban_04458,Encodes protein that lacks InterPro GPCR domains,False
Wban_04459,Encodes protein that lacks InterPro GPCR domains,False
Wban_04460,Encodes protein that lacks InterPro GPCR domains,False
Wban_04461,Encodes protein that lacks InterPro GPCR domains,False
Wban_04462,Encodes protein that lacks InterPro GPCR domains,False
Wban_04463,Encodes protein that lacks InterPro GPCR domains,False
Wban_04464,Encodes protein that lacks InterPro GPCR domains,False
Wban_04465,Encodes protein that lacks InterPro GPCR domains,False
Wban_04466,Encodes protein that lacks InterPro GPCR domains,False
Wban_04467,Encodes protein that lacks InterPro GPCR domains,False
Wban_04468,Encodes protein that lacks InterPro GPCR domains,False
Wban_04469,Encodes protein that lacks InterPro GPCR domains,False
Wban_04470,Encodes protein that lacks InterPro GPCR domains,False
Wban_04471,Encodes protein that lacks InterPro GPCR domains,False
Wban_04472,Encodes protein that lacks InterPro GPCR domains,False
Wban_04473,Encodes protein that lacks InterPro GPCR domains,False
Wban_04474,Encodes protein that lacks InterPro GPCR domains,False
Wban_04475,Encodes protein that lacks InterPro GPCR domains,False
Wban_04476,Encodes protein that lacks InterPro GPCR domains,False
Wban_04477,Encodes protein that lacks InterPro GPCR domains,False
Wban_04478,Encodes protein that lacks InterPro GPCR domains,False
Wban_04479,Encodes protein that lacks InterPro GPCR domains,False
Wban_04480,Encodes protein that lacks InterPro GPCR domains,False
Wban_04481,Encodes protein that lacks InterPro GPCR domains,False
Wban_04482,Encodes protein that lacks InterPro GPCR domains,False
Wban_04483,Encodes protein that lacks InterPro GPCR domains,False
Wban_04484,Encodes protein that lacks InterPro GPCR domains,False
Wban_04485,Encodes protein that lacks InterPro GPCR domains,False
Wban_04486,Encodes protein that lacks InterPro GPCR domains,False
Wban_04487,Encodes protein that lacks InterPro GPCR domains,False
Wban_04488,Encodes protein that lacks InterPro GPCR domains,False
Wban_04489,Encodes protein that lacks InterPro GPCR domains,False
Wban_04490,Encodes protein that lacks InterPro GPCR domains,False
Wban_04491,Encodes protein that lacks InterPro GPCR domains,False
Wban_04492,Encodes protein that lacks InterPro GPCR domains,False
Wban_04493,Encodes protein that lacks InterPro GPCR domains,False
Wban_04494,Encodes protein that lacks InterPro GPCR domains,False
Wban_04495,Encodes protein that lacks InterPro GPCR domains,False
Wban_04496,Encodes protein that lacks InterPro GPCR domains,False
Wban_04497,Encodes protein that lacks InterPro GPCR domains,False
Wban_04498,Encodes protein that lacks InterPro GPCR domains,False
Wban_04499,Encodes protein that lacks InterPro GPCR domains,False
Wban_04500,Encodes protein that lacks InterPro GPCR domains,False
Wban_04501,Encodes protein that lacks InterPro GPCR domains,False
Wban_04502,Encodes protein that lacks InterPro GPCR domains,False
Wban_04503,Encodes protein that lacks InterPro GPCR domains,False
Wban_04504,Encodes protein that lacks InterPro GPCR domains,False
Wban_04505,Encodes protein that lacks InterPro GPCR domains,False
Wban_04506,Encodes protein that lacks InterPro GPCR domains,False
Wban_04507,Encodes protein that lacks InterPro GPCR domains,False
Wban_04508,Encodes protein that lacks InterPro GPCR domains,False
Wban_04509,Encodes protein that lacks InterPro GPCR domains,False
Wban_04510,Encodes protein that lacks InterPro GPCR domains,False
Wban_04511,Encodes protein that lacks InterPro GPCR domains,False
Wban_04512,Encodes protein that lacks InterPro GPCR domains,False
Wban_04513,Encodes protein that lacks InterPro GPCR domains,False
Wban_04514,Encodes protein that lacks InterPro GPCR domains,False
Wban_04515,Encodes protein that lacks InterPro GPCR domains,False
Wban_04516,Encodes protein that lacks InterPro GPCR domains,False
Wban_04517,Encodes protein that lacks InterPro GPCR domains,False
Wban_04518,Encodes protein that lacks InterPro GPCR domains,False
Wban_04519,Encodes protein that lacks InterPro GPCR domains,False
Wban_04520,Encodes protein that lacks InterPro GPCR domains,False
Wban_04521,Encodes protein that lacks InterPro GPCR domains,False
Wban_04522,Encodes protein that lacks InterPro GPCR domains,False
Wban_04523,Encodes protein that lacks InterPro GPCR domains,False
Wban_04524,Encodes protein that lacks InterPro GPCR domains,False
Wban_04525,Encodes protein that lacks InterPro GPCR domains,False
Wban_04526,Encodes protein that lacks InterPro GPCR domains,False
Wban_04527,Encodes protein that lacks InterPro GPCR domains,False
Wban_04528,Encodes protein that lacks InterPro GPCR domains,False
Wban_04529,Encodes protein that lacks InterPro GPCR domains,False
Wban_04530,Encodes protein that lacks InterPro GPCR domains,False
Wban_04531,Encodes protein that lacks InterPro GPCR domains,False
Wban_04532,Encodes protein that lacks InterPro GPCR domains,False
Wban_04533,Encodes protein that lacks InterPro GPCR domains,False
Wban_04534,Encodes protein that lacks InterPro GPCR domains,False
Wban_04535,Encodes protein that lacks InterPro GPCR domains,False
Wban_04536,Encodes protein that lacks InterPro GPCR domains,False
Wban_04537,Encodes protein that lacks InterPro GPCR domains,False
Wban_04538,Encodes protein that lacks InterPro GPCR domains,False
Wban_04539,Encodes protein that lacks InterPro GPCR domains,False
Wban_04540,Encodes protein that lacks InterPro GPCR domains,False
Wban_04541,Encodes protein that lacks InterPro GPCR domains,False
Wban_04542,Encodes protein that lacks InterPro GPCR domains,False
Wban_04543,Encodes protein that lacks InterPro GPCR domains,False
Wban_04544,Encodes protein that lacks InterPro GPCR domains,False
Wban_04545,Encodes protein that lacks InterPro GPCR domains,False
Wban_04546,Encodes protein that lacks InterPro GPCR domains,False
Wban_04547,Encodes protein that lacks InterPro GPCR domains,False
Wban_04548,Encodes protein that lacks InterPro GPCR domains,False
Wban_04549,Encodes protein that lacks InterPro GPCR domains,False
Wban_04550,Encodes protein that lacks InterPro GPCR domains,False
Wban_04551,Encodes protein that lacks InterPro GPCR domains,False
Wban_04552,Encodes protein that lacks InterPro GPCR domains,False
Wban_04553,Encodes protein that lacks InterPro GPCR domains,False
Wban_04554,Encodes protein that lacks InterPro GPCR domains,False
Wban_04555,Encodes protein that lacks InterPro GPCR domains,False
Wban_04556,Encodes protein that lacks InterPro GPCR domains,False
Wban_04557,Encodes protein that lacks InterPro GPCR domains,False
Wban_04558,Encodes protein that lacks InterPro GPCR domains,False
Wban_04559,Encodes protein that lacks InterPro GPCR domains,False
Wban_04560,Encodes protein that lacks InterPro GPCR domains,False
Wban_04561,Encodes protein that lacks InterPro GPCR domains,False
Wban_04562,Encodes protein that lacks InterPro GPCR domains,False
Wban_04563,Encodes protein that lacks InterPro GPCR domains,False
Wban_04564,Encodes protein that lacks InterPro GPCR domains,False
Wban_04565,Encodes protein that lacks InterPro GPCR domains,False
Wban_04566,Encodes protein that lacks InterPro GPCR domains,False
Wban_04567,Encodes protein that lacks InterPro GPCR domains,False
Wban_04568,Encodes protein that lacks InterPro GPCR domains,False
Wban_04569,Encodes protein that lacks InterPro GPCR domains,False
Wban_04570,Encodes protein that lacks InterPro GPCR domains,False
Wban_04571,Encodes protein that lacks InterPro GPCR domains,False
Wban_04572,Encodes protein that lacks InterPro GPCR domains,False
Wban_04573,Encodes protein that lacks InterPro GPCR domains,False
Wban_04574,Encodes protein that lacks InterPro GPCR domains,False
Wban_04575,Encodes protein that lacks InterPro GPCR domains,False
Wban_04576,Encodes protein that lacks InterPro GPCR domains,False
Wban_04577,Encodes protein that lacks InterPro GPCR domains,False
Wban_04578,Encodes protein that lacks InterPro GPCR domains,False
Wban_04579,Encodes protein that lacks InterPro GPCR domains,False
Wban_04580,Encodes protein that lacks InterPro GPCR domains,False
Wban_04581,Encodes protein that lacks InterPro GPCR domains,False
Wban_04582,Encodes protein that lacks InterPro GPCR domains,False
Wban_04583,Encodes protein that lacks InterPro GPCR domains,False
Wban_04584,Encodes protein that lacks InterPro GPCR domains,False
Wban_04585,Encodes protein that lacks InterPro GPCR domains,False
Wban_04586,Encodes protein that lacks InterPro GPCR domains,False
Wban_04587,Encodes protein that lacks InterPro GPCR domains,False
Wban_04588,Encodes protein that lacks InterPro GPCR domains,False
Wban_04589,Encodes protein that lacks InterPro GPCR domains,False
Wban_04590,Encodes protein that lacks InterPro GPCR domains,False
Wban_04591,Encodes protein that lacks InterPro GPCR domains,False
Wban_04592,Encodes protein that lacks InterPro GPCR domains,False
Wban_04593,Encodes protein that lacks InterPro GPCR domains,False
Wban_04594,Encodes protein that lacks InterPro GPCR domains,False
Wban_04595,Encodes protein that lacks InterPro GPCR domains,False
Wban_04596,Encodes protein that lacks InterPro GPCR domains,False
Wban_04597,Encodes protein that lacks InterPro GPCR domains,False
Wban_04598,Encodes protein that lacks InterPro GPCR domains,False
Wban_04599,Encodes protein that lacks InterPro GPCR domains,False
Wban_04600,Encodes protein that lacks InterPro GPCR domains,False
Wban_04601,Encodes protein that lacks InterPro GPCR domains,False
Wban_04602,Encodes protein that lacks InterPro GPCR domains,False
Wban_04603,Encodes protein that lacks InterPro GPCR domains,False
Wban_04604,Encodes protein that lacks InterPro GPCR domains,False
Wban_04605,Encodes protein that lacks InterPro GPCR domains,False
Wban_04606,Encodes protein that lacks InterPro GPCR domains,False
Wban_04607,Encodes protein that lacks InterPro GPCR domains,False
Wban_04608,Encodes protein that lacks InterPro GPCR domains,False
Wban_04609,Encodes protein that lacks InterPro GPCR domains,False
Wban_04610,Encodes protein that lacks InterPro GPCR domains,False
Wban_04611,Encodes protein that lacks InterPro GPCR domains,False
Wban_04612,Encodes protein that lacks InterPro GPCR domains,False
Wban_04613,Encodes protein that lacks InterPro GPCR domains,False
Wban_04614,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
Wban_04615,Encodes protein that lacks InterPro GPCR domains,False
Wban_04616,Encodes protein that lacks InterPro GPCR domains,False
Wban_04617,Encodes protein that lacks InterPro GPCR domains,False
Wban_04618,Encodes protein that lacks InterPro GPCR domains,False
Wban_04619,Encodes protein that lacks InterPro GPCR domains,False
Wban_04620,Encodes protein that lacks InterPro GPCR domains,False
Wban_04621,Encodes protein that lacks InterPro GPCR domains,False
Wban_04622,Encodes protein that lacks InterPro GPCR domains,False
Wban_04623,Encodes protein that lacks InterPro GPCR domains,False
Wban_04624,Encodes protein that lacks InterPro GPCR domains,False
Wban_04625,Encodes protein that lacks InterPro GPCR domains,False
Wban_04626,Encodes protein that lacks InterPro GPCR domains,False
Wban_04627,Encodes protein that lacks InterPro GPCR domains,False
Wban_04628,Encodes protein that lacks InterPro GPCR domains,False
Wban_04629,Encodes protein that lacks InterPro GPCR domains,False
Wban_04630,Encodes protein that lacks InterPro GPCR domains,False
Wban_04631,Encodes protein that lacks InterPro GPCR domains,False
Wban_04632,Encodes protein that lacks InterPro GPCR domains,False
Wban_04633,Encodes protein that lacks InterPro GPCR domains,False
Wban_04634,Encodes protein that lacks InterPro GPCR domains,False
Wban_04635,Encodes protein that lacks InterPro GPCR domains,False
Wban_04636,Encodes protein that lacks InterPro GPCR domains,False
Wban_04637,Encodes protein that lacks InterPro GPCR domains,False
Wban_04638,Encodes protein that lacks InterPro GPCR domains,False
Wban_04639,Encodes protein that lacks InterPro GPCR domains,False
Wban_04640,Encodes protein that lacks InterPro GPCR domains,False
Wban_04641,Encodes protein that lacks InterPro GPCR domains,False
Wban_04642,Encodes protein that lacks InterPro GPCR domains,False
Wban_04643,Encodes protein that lacks InterPro GPCR domains,False
Wban_04644,Encodes protein that lacks InterPro GPCR domains,False
Wban_04645,Encodes protein that lacks InterPro GPCR domains,False
Wban_04646,Encodes protein that lacks InterPro GPCR domains,False
Wban_04647,Encodes protein that lacks InterPro GPCR domains,False
Wban_04648,Encodes protein that lacks InterPro GPCR domains,False
Wban_04649,Encodes protein that lacks InterPro GPCR domains,False
Wban_04650,Encodes protein that lacks InterPro GPCR domains,False
Wban_04651,Encodes protein that lacks InterPro GPCR domains,False
Wban_04652,Encodes protein that lacks InterPro GPCR domains,False
Wban_04653,Encodes protein that lacks InterPro GPCR domains,False
Wban_04654,Encodes protein that lacks InterPro GPCR domains,False
Wban_04655,Encodes protein that lacks InterPro GPCR domains,False
Wban_04656,Encodes protein that lacks InterPro GPCR domains,False
Wban_04657,Encodes protein that lacks InterPro GPCR domains,False
Wban_04658,Encodes protein that lacks InterPro GPCR domains,False
Wban_04659,Encodes protein that lacks InterPro GPCR domains,False
Wban_04660,Encodes protein that lacks InterPro GPCR domains,False
Wban_04661,Encodes protein that lacks InterPro GPCR domains,False
Wban_04662,Encodes protein that lacks InterPro GPCR domains,False
Wban_04663,Encodes protein that lacks InterPro GPCR domains,False
Wban_04664,Encodes protein that lacks InterPro GPCR domains,False
Wban_04665,Encodes protein that lacks InterPro GPCR domains,False
Wban_04666,Encodes protein that lacks InterPro GPCR domains,False
Wban_04667,Encodes protein that lacks InterPro GPCR domains,False
Wban_04668,Encodes protein that lacks InterPro GPCR domains,False
Wban_04669,Encodes protein that lacks InterPro GPCR domains,False
Wban_04670,Encodes protein that lacks InterPro GPCR domains,False
Wban_04671,Encodes protein that lacks InterPro GPCR domains,False
Wban_04672,Encodes protein that lacks InterPro GPCR domains,False
Wban_04673,Encodes protein that lacks InterPro GPCR domains,False
Wban_04674,Encodes protein that lacks InterPro GPCR domains,False
Wban_04675,Encodes protein that lacks InterPro GPCR domains,False
Wban_04676,Encodes protein that lacks InterPro GPCR domains,False
Wban_04677,Encodes protein that lacks InterPro GPCR domains,False
Wban_04678,Encodes protein that lacks InterPro GPCR domains,False
Wban_04679,Encodes protein that lacks InterPro GPCR domains,False
Wban_04680,Encodes protein that lacks InterPro GPCR domains,False
Wban_04681,Encodes protein that lacks InterPro GPCR domains,False
Wban_04682,Encodes protein that lacks InterPro GPCR domains,False
Wban_04683,Encodes protein that lacks InterPro GPCR domains,False
Wban_04684,Encodes protein that lacks InterPro GPCR domains,False
Wban_04685,Encodes protein that lacks InterPro GPCR domains,False
Wban_04686,Encodes protein that lacks InterPro GPCR domains,False
Wban_04687,Encodes protein that lacks InterPro GPCR domains,False
Wban_04688,Encodes protein that lacks InterPro GPCR domains,False
Wban_04689,Encodes protein that lacks InterPro GPCR domains,False
Wban_04690,Encodes protein that lacks InterPro GPCR domains,False
Wban_04691,Encodes protein that lacks InterPro GPCR domains,False
Wban_04692,Encodes protein that lacks InterPro GPCR domains,False
Wban_04693,Encodes protein that lacks InterPro GPCR domains,False
Wban_04694,Encodes protein that lacks InterPro GPCR domains,False
Wban_04695,Encodes protein that lacks InterPro GPCR domains,False
Wban_04696,Encodes protein that lacks InterPro GPCR domains,False
Wban_04697,Encodes protein that lacks InterPro GPCR domains,False
Wban_04698,Encodes protein that lacks InterPro GPCR domains,False
Wban_04699,Encodes protein that lacks InterPro GPCR domains,False
Wban_04700,Encodes protein that lacks InterPro GPCR domains,False
Wban_04701,Encodes protein that lacks InterPro GPCR domains,False
Wban_04702,"Encodes protein with InterPro domain(s): IPR017981 - GPCR, family 2-like, 7TM, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR000832 - GPCR, family 2, secretin-like, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR001879 - GPCR, family 2, extracellular hormone receptor domain, IPR036445 - GPCR family 2, extracellular hormone receptor domain superfamily, IPR036445 - GPCR family 2, extracellular hormone receptor domain superfamily, IPR017983 - GPCR, family 2, secretin-like, conserved site, IPR017983 - GPCR, family 2, secretin-like, conserved site",True
Wban_04703,Encodes protein that lacks InterPro GPCR domains,False
Wban_04704,Encodes protein that lacks InterPro GPCR domains,False
Wban_04705,Encodes protein that lacks InterPro GPCR domains,False
Wban_04706,Encodes protein that lacks InterPro GPCR domains,False
Wban_04707,Encodes protein that lacks InterPro GPCR domains,False
Wban_04708,Encodes protein that lacks InterPro GPCR domains,False
Wban_04709,Encodes protein that lacks InterPro GPCR domains,False
Wban_04710,Encodes protein that lacks InterPro GPCR domains,False
Wban_04711,Encodes protein that lacks InterPro GPCR domains,False
Wban_04712,Encodes protein that lacks InterPro GPCR domains,False
Wban_04713,Encodes protein that lacks InterPro GPCR domains,False
Wban_04714,Encodes protein that lacks InterPro GPCR domains,False
Wban_04715,Encodes protein that lacks InterPro GPCR domains,False
Wban_04716,Encodes protein that lacks InterPro GPCR domains,False
Wban_04717,Encodes protein that lacks InterPro GPCR domains,False
Wban_04718,Encodes protein that lacks InterPro GPCR domains,False
Wban_04719,Encodes protein that lacks InterPro GPCR domains,False
Wban_04720,Encodes protein that lacks InterPro GPCR domains,False
Wban_04721,Encodes protein that lacks InterPro GPCR domains,False
Wban_04722,Encodes protein that lacks InterPro GPCR domains,False
Wban_04723,Encodes protein that lacks InterPro GPCR domains,False
Wban_04724,Encodes protein that lacks InterPro GPCR domains,False
Wban_04725,Encodes protein that lacks InterPro GPCR domains,False
Wban_04726,Encodes protein that lacks InterPro GPCR domains,False
Wban_04727,Encodes protein that lacks InterPro GPCR domains,False
Wban_04728,Encodes protein that lacks InterPro GPCR domains,False
Wban_04729,Encodes protein that lacks InterPro GPCR domains,False
Wban_04730,Encodes protein that lacks InterPro GPCR domains,False
Wban_04731,Encodes protein that lacks InterPro GPCR domains,False
Wban_04732,Encodes protein that lacks InterPro GPCR domains,False
Wban_04733,Encodes protein that lacks InterPro GPCR domains,False
