Gene stable ID	is_gpcr	is_gpcr_evidence
TTRE6631	False	Encodes protein that lacks InterPro GPCR domains
TTRE6632	False	Encodes protein that lacks InterPro GPCR domains
TTRE6633	False	Encodes protein that lacks InterPro GPCR domains
TTRE6634	False	Encodes protein that lacks InterPro GPCR domains
TTRE6635	False	Encodes protein that lacks InterPro GPCR domains
TTRE6636	False	Encodes protein that lacks InterPro GPCR domains
TTRE6637	False	Encodes protein that lacks InterPro GPCR domains
TTRE6638	False	Encodes protein that lacks InterPro GPCR domains
TTRE6639	False	Encodes protein that lacks InterPro GPCR domains
TTRE664	False	Encodes protein that lacks InterPro GPCR domains
TTRE6640	False	Encodes protein that lacks InterPro GPCR domains
TTRE6641	False	Encodes protein that lacks InterPro GPCR domains
TTRE6642	False	Encodes protein that lacks InterPro GPCR domains
TTRE6643	False	Encodes protein that lacks InterPro GPCR domains
TTRE6644	False	Encodes protein that lacks InterPro GPCR domains
TTRE6645	False	Encodes protein that lacks InterPro GPCR domains
TTRE6646	False	Encodes protein that lacks InterPro GPCR domains
TTRE6647	False	Encodes protein that lacks InterPro GPCR domains
TTRE6648	False	Encodes protein that lacks InterPro GPCR domains
TTRE6649	False	Encodes protein that lacks InterPro GPCR domains
TTRE665	False	Encodes protein that lacks InterPro GPCR domains
TTRE6650	False	Encodes protein that lacks InterPro GPCR domains
TTRE6651	False	Encodes protein that lacks InterPro GPCR domains
TTRE6652	False	Encodes protein that lacks InterPro GPCR domains
TTRE6653	False	Encodes protein that lacks InterPro GPCR domains
TTRE6654	False	Encodes protein that lacks InterPro GPCR domains
TTRE6655	False	Encodes protein that lacks InterPro GPCR domains
TTRE6656	False	Encodes protein that lacks InterPro GPCR domains
TTRE6657	False	Encodes protein that lacks InterPro GPCR domains
TTRE6658	False	Encodes protein that lacks InterPro GPCR domains
TTRE6659	False	Encodes protein that lacks InterPro GPCR domains
TTRE666	False	Encodes protein that lacks InterPro GPCR domains
TTRE6660	False	Encodes protein that lacks InterPro GPCR domains
TTRE6661	False	Encodes protein that lacks InterPro GPCR domains
TTRE6662	False	Encodes protein that lacks InterPro GPCR domains
TTRE6663	False	Encodes protein that lacks InterPro GPCR domains
TTRE6664	False	Encodes protein that lacks InterPro GPCR domains
TTRE6665	False	Encodes protein that lacks InterPro GPCR domains
TTRE6666	False	Encodes protein that lacks InterPro GPCR domains
TTRE6667	False	Encodes protein that lacks InterPro GPCR domains
TTRE6668	False	Encodes protein that lacks InterPro GPCR domains
TTRE6669	False	Encodes protein that lacks InterPro GPCR domains
TTRE667	False	Encodes protein that lacks InterPro GPCR domains
TTRE6670	False	Encodes protein that lacks InterPro GPCR domains
TTRE6671	False	Encodes protein that lacks InterPro GPCR domains
TTRE6672	False	Encodes protein that lacks InterPro GPCR domains
TTRE6673	False	Encodes protein that lacks InterPro GPCR domains
TTRE6674	False	Encodes protein that lacks InterPro GPCR domains
TTRE6675	False	Encodes protein that lacks InterPro GPCR domains
TTRE6676	False	Encodes protein that lacks InterPro GPCR domains
TTRE6677	False	Encodes protein that lacks InterPro GPCR domains
TTRE6678	False	Encodes protein that lacks InterPro GPCR domains
TTRE6679	False	Encodes protein that lacks InterPro GPCR domains
TTRE668	False	Encodes protein that lacks InterPro GPCR domains
TTRE6680	False	Encodes protein that lacks InterPro GPCR domains
TTRE6681	False	Encodes protein that lacks InterPro GPCR domains
TTRE6682	False	Encodes protein that lacks InterPro GPCR domains
TTRE6683	False	Encodes protein that lacks InterPro GPCR domains
TTRE6684	False	Encodes protein that lacks InterPro GPCR domains
TTRE6685	False	Encodes protein that lacks InterPro GPCR domains
TTRE6686	False	Encodes protein that lacks InterPro GPCR domains
TTRE6687	False	Encodes protein that lacks InterPro GPCR domains
TTRE6688	False	Encodes protein that lacks InterPro GPCR domains
TTRE6689	False	Encodes protein that lacks InterPro GPCR domains
TTRE669	False	Encodes protein that lacks InterPro GPCR domains
TTRE6690	False	Encodes protein that lacks InterPro GPCR domains
TTRE6691	False	Encodes protein that lacks InterPro GPCR domains
TTRE6692	False	Encodes protein that lacks InterPro GPCR domains
TTRE6693	False	Encodes protein that lacks InterPro GPCR domains
TTRE6694	False	Encodes protein that lacks InterPro GPCR domains
TTRE6695	False	Encodes protein that lacks InterPro GPCR domains
TTRE6696	False	Encodes protein that lacks InterPro GPCR domains
TTRE6697	False	Encodes protein that lacks InterPro GPCR domains
TTRE6698	False	Encodes protein that lacks InterPro GPCR domains
TTRE6699	False	Encodes protein that lacks InterPro GPCR domains
TTRE67	False	Encodes protein that lacks InterPro GPCR domains
TTRE670	False	Encodes protein that lacks InterPro GPCR domains
TTRE6700	False	Encodes protein that lacks InterPro GPCR domains
TTRE6701	False	Encodes protein that lacks InterPro GPCR domains
TTRE6702	False	Encodes protein that lacks InterPro GPCR domains
TTRE6703	False	Encodes protein that lacks InterPro GPCR domains
TTRE6704	False	Encodes protein that lacks InterPro GPCR domains
TTRE6705	False	Encodes protein that lacks InterPro GPCR domains
TTRE6706	False	Encodes protein that lacks InterPro GPCR domains
TTRE6707	False	Encodes protein that lacks InterPro GPCR domains
TTRE6708	False	Encodes protein that lacks InterPro GPCR domains
TTRE6709	False	Encodes protein that lacks InterPro GPCR domains
TTRE671	False	Encodes protein that lacks InterPro GPCR domains
TTRE6710	False	Encodes protein that lacks InterPro GPCR domains
TTRE6711	False	Encodes protein that lacks InterPro GPCR domains
TTRE6712	False	Encodes protein that lacks InterPro GPCR domains
TTRE6713	False	Encodes protein that lacks InterPro GPCR domains
TTRE6715	False	Encodes protein that lacks InterPro GPCR domains
TTRE6716	False	Encodes protein that lacks InterPro GPCR domains
TTRE6717	False	Encodes protein that lacks InterPro GPCR domains
TTRE6718	False	Encodes protein that lacks InterPro GPCR domains
TTRE6719	False	Encodes protein that lacks InterPro GPCR domains
TTRE672	False	Encodes protein that lacks InterPro GPCR domains
TTRE6720	False	Encodes protein that lacks InterPro GPCR domains
TTRE6721	False	Encodes protein that lacks InterPro GPCR domains
TTRE6722	False	Encodes protein that lacks InterPro GPCR domains
TTRE6723	False	Encodes protein that lacks InterPro GPCR domains
TTRE6724	False	Encodes protein that lacks InterPro GPCR domains
TTRE6725	False	Encodes protein that lacks InterPro GPCR domains
TTRE6726	False	Encodes protein that lacks InterPro GPCR domains
TTRE6727	False	Encodes protein that lacks InterPro GPCR domains
TTRE6728	False	Encodes protein that lacks InterPro GPCR domains
TTRE6729	False	Encodes protein that lacks InterPro GPCR domains
TTRE673	False	Encodes protein that lacks InterPro GPCR domains
TTRE6730	False	Encodes protein that lacks InterPro GPCR domains
TTRE6731	False	Encodes protein that lacks InterPro GPCR domains
TTRE6732	False	Encodes protein that lacks InterPro GPCR domains
TTRE6733	False	Encodes protein that lacks InterPro GPCR domains
TTRE6734	False	Encodes protein that lacks InterPro GPCR domains
TTRE6735	False	Encodes protein that lacks InterPro GPCR domains
TTRE6736	False	Encodes protein that lacks InterPro GPCR domains
TTRE6737	False	Encodes protein that lacks InterPro GPCR domains
TTRE6738	False	Encodes protein that lacks InterPro GPCR domains
TTRE6739	False	Encodes protein that lacks InterPro GPCR domains
TTRE674	False	Encodes protein that lacks InterPro GPCR domains
TTRE6740	False	Encodes protein that lacks InterPro GPCR domains
TTRE6741	False	Encodes protein that lacks InterPro GPCR domains
TTRE6742	False	Encodes protein that lacks InterPro GPCR domains
TTRE6743	False	Encodes protein that lacks InterPro GPCR domains
TTRE6744	False	Encodes protein that lacks InterPro GPCR domains
TTRE6745	False	Encodes protein that lacks InterPro GPCR domains
TTRE6746	False	Encodes protein that lacks InterPro GPCR domains
TTRE6747	False	Encodes protein that lacks InterPro GPCR domains
TTRE6748	False	Encodes protein that lacks InterPro GPCR domains
TTRE6749	False	Encodes protein that lacks InterPro GPCR domains
TTRE675	False	Encodes protein that lacks InterPro GPCR domains
TTRE6750	False	Encodes protein that lacks InterPro GPCR domains
TTRE6751	False	Encodes protein that lacks InterPro GPCR domains
TTRE6752	False	Encodes protein that lacks InterPro GPCR domains
TTRE6753	False	Encodes protein that lacks InterPro GPCR domains
TTRE6754	False	Encodes protein that lacks InterPro GPCR domains
TTRE6755	False	Encodes protein that lacks InterPro GPCR domains
TTRE6756	False	Encodes protein that lacks InterPro GPCR domains
TTRE6757	False	Encodes protein that lacks InterPro GPCR domains
TTRE6758	False	Encodes protein that lacks InterPro GPCR domains
TTRE6759	False	Encodes protein that lacks InterPro GPCR domains
TTRE676	False	Encodes protein that lacks InterPro GPCR domains
TTRE6760	False	Encodes protein that lacks InterPro GPCR domains
TTRE6761	False	Encodes protein that lacks InterPro GPCR domains
TTRE6762	False	Encodes protein that lacks InterPro GPCR domains
TTRE6763	False	Encodes protein that lacks InterPro GPCR domains
TTRE6764	False	Encodes protein that lacks InterPro GPCR domains
TTRE6765	False	Encodes protein that lacks InterPro GPCR domains
TTRE6766	False	Encodes protein that lacks InterPro GPCR domains
TTRE6767	False	Encodes protein that lacks InterPro GPCR domains
TTRE6768	False	Encodes protein that lacks InterPro GPCR domains
TTRE6769	False	Encodes protein that lacks InterPro GPCR domains
TTRE677	True	Encodes protein with InterPro domain(s): IPR017981 - GPCR, family 2-like, 7TM
TTRE6770	False	Encodes protein that lacks InterPro GPCR domains
TTRE6771	False	Encodes protein that lacks InterPro GPCR domains
TTRE6772	False	Encodes protein that lacks InterPro GPCR domains
TTRE6773	False	Encodes protein that lacks InterPro GPCR domains
TTRE6774	False	Encodes protein that lacks InterPro GPCR domains
TTRE6775	False	Encodes protein that lacks InterPro GPCR domains
TTRE6776	False	Encodes protein that lacks InterPro GPCR domains
TTRE6777	False	Encodes protein that lacks InterPro GPCR domains
TTRE6778	False	Encodes protein that lacks InterPro GPCR domains
TTRE6779	False	Encodes protein that lacks InterPro GPCR domains
TTRE678	False	Encodes protein that lacks InterPro GPCR domains
TTRE6780	False	Encodes protein that lacks InterPro GPCR domains
TTRE6781	False	Encodes protein that lacks InterPro GPCR domains
TTRE6782	False	Encodes protein that lacks InterPro GPCR domains
TTRE6783	False	Encodes protein that lacks InterPro GPCR domains
TTRE6784	False	Encodes protein that lacks InterPro GPCR domains
TTRE6785	False	Encodes protein that lacks InterPro GPCR domains
TTRE6786	False	Encodes protein that lacks InterPro GPCR domains
TTRE6787	False	Encodes protein that lacks InterPro GPCR domains
TTRE6788	False	Encodes protein that lacks InterPro GPCR domains
TTRE6789	False	Encodes protein that lacks InterPro GPCR domains
TTRE679	False	Encodes protein that lacks InterPro GPCR domains
TTRE6790	False	Encodes protein that lacks InterPro GPCR domains
TTRE6791	False	Encodes protein that lacks InterPro GPCR domains
TTRE6792	False	Encodes protein that lacks InterPro GPCR domains
TTRE6793	False	Encodes protein that lacks InterPro GPCR domains
TTRE6794	False	Encodes protein that lacks InterPro GPCR domains
TTRE6795	False	Encodes protein that lacks InterPro GPCR domains
TTRE6796	False	Encodes protein that lacks InterPro GPCR domains
TTRE6797	False	Encodes protein that lacks InterPro GPCR domains
TTRE6798	False	Encodes protein that lacks InterPro GPCR domains
TTRE6799	False	Encodes protein that lacks InterPro GPCR domains
TTRE68	False	Encodes protein that lacks InterPro GPCR domains
TTRE680	False	Encodes protein that lacks InterPro GPCR domains
TTRE6800	False	Encodes protein that lacks InterPro GPCR domains
TTRE6801	False	Encodes protein that lacks InterPro GPCR domains
TTRE6802	False	Encodes protein that lacks InterPro GPCR domains
TTRE6803	False	Encodes protein that lacks InterPro GPCR domains
TTRE6804	False	Encodes protein that lacks InterPro GPCR domains
TTRE6805	False	Encodes protein that lacks InterPro GPCR domains
TTRE6806	False	Encodes protein that lacks InterPro GPCR domains
TTRE6807	False	Encodes protein that lacks InterPro GPCR domains
TTRE6808	False	Encodes protein that lacks InterPro GPCR domains
TTRE6809	False	Encodes protein that lacks InterPro GPCR domains
TTRE681	False	Encodes protein that lacks InterPro GPCR domains
TTRE6810	False	Encodes protein that lacks InterPro GPCR domains
TTRE6811	False	Encodes protein that lacks InterPro GPCR domains
TTRE6812	False	Encodes protein that lacks InterPro GPCR domains
TTRE6813	False	Encodes protein that lacks InterPro GPCR domains
TTRE6814	False	Encodes protein that lacks InterPro GPCR domains
TTRE6815	False	Encodes protein that lacks InterPro GPCR domains
TTRE6816	False	Encodes protein that lacks InterPro GPCR domains
TTRE6817	False	Encodes protein that lacks InterPro GPCR domains
TTRE6818	False	Encodes protein that lacks InterPro GPCR domains
TTRE6819	False	Encodes protein that lacks InterPro GPCR domains
TTRE682	False	Encodes protein that lacks InterPro GPCR domains
TTRE6820	False	Encodes protein that lacks InterPro GPCR domains
TTRE6821	False	Encodes protein that lacks InterPro GPCR domains
TTRE6822	False	Encodes protein that lacks InterPro GPCR domains
TTRE6823	False	Encodes protein that lacks InterPro GPCR domains
TTRE6824	False	Encodes protein that lacks InterPro GPCR domains
TTRE6825	False	Encodes protein that lacks InterPro GPCR domains
TTRE6826	False	Encodes protein that lacks InterPro GPCR domains
TTRE6827	False	Encodes protein that lacks InterPro GPCR domains
TTRE6828	False	Encodes protein that lacks InterPro GPCR domains
TTRE6829	False	Encodes protein that lacks InterPro GPCR domains
TTRE683	False	Encodes protein that lacks InterPro GPCR domains
TTRE6830	False	Encodes protein that lacks InterPro GPCR domains
TTRE6831	False	Encodes protein that lacks InterPro GPCR domains
TTRE6832	False	Encodes protein that lacks InterPro GPCR domains
TTRE6833	False	Encodes protein that lacks InterPro GPCR domains
TTRE6834	False	Encodes protein that lacks InterPro GPCR domains
TTRE6835	False	Encodes protein that lacks InterPro GPCR domains
TTRE6836	False	Encodes protein that lacks InterPro GPCR domains
TTRE6837	False	Encodes protein that lacks InterPro GPCR domains
TTRE6838	False	Encodes protein that lacks InterPro GPCR domains
TTRE6839	False	Encodes protein that lacks InterPro GPCR domains
TTRE684	True	Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM
TTRE6840	False	Encodes protein that lacks InterPro GPCR domains
TTRE6841	False	Encodes protein that lacks InterPro GPCR domains
TTRE6842	False	Encodes protein that lacks InterPro GPCR domains
TTRE6843	False	Encodes protein that lacks InterPro GPCR domains
TTRE6844	False	Encodes protein that lacks InterPro GPCR domains
TTRE6845	False	Encodes protein that lacks InterPro GPCR domains
TTRE6846	False	Encodes protein that lacks InterPro GPCR domains
TTRE6847	False	Encodes protein that lacks InterPro GPCR domains
TTRE6848	False	Encodes protein that lacks InterPro GPCR domains
TTRE6849	False	Encodes protein that lacks InterPro GPCR domains
TTRE685	False	Encodes protein that lacks InterPro GPCR domains
TTRE6850	False	Encodes protein that lacks InterPro GPCR domains
TTRE6851	False	Encodes protein that lacks InterPro GPCR domains
TTRE6852	False	Encodes protein that lacks InterPro GPCR domains
TTRE6853	False	Encodes protein that lacks InterPro GPCR domains
TTRE6854	False	Encodes protein that lacks InterPro GPCR domains
TTRE6855	False	Encodes protein that lacks InterPro GPCR domains
TTRE6856	False	Encodes protein that lacks InterPro GPCR domains
TTRE6857	False	Encodes protein that lacks InterPro GPCR domains
TTRE6858	False	Encodes protein that lacks InterPro GPCR domains
TTRE6859	False	Encodes protein that lacks InterPro GPCR domains
TTRE686	False	Encodes protein that lacks InterPro GPCR domains
TTRE6860	False	Encodes protein that lacks InterPro GPCR domains
TTRE6861	False	Encodes protein that lacks InterPro GPCR domains
TTRE6862	False	Encodes protein that lacks InterPro GPCR domains
TTRE6863	False	Encodes protein that lacks InterPro GPCR domains
TTRE6864	False	Encodes protein that lacks InterPro GPCR domains
TTRE6865	False	Encodes protein that lacks InterPro GPCR domains
TTRE6866	False	Encodes protein that lacks InterPro GPCR domains
TTRE6867	False	Encodes protein that lacks InterPro GPCR domains
TTRE6868	False	Encodes protein that lacks InterPro GPCR domains
TTRE6869	False	Encodes protein that lacks InterPro GPCR domains
TTRE687	False	Encodes protein that lacks InterPro GPCR domains
TTRE6870	False	Encodes protein that lacks InterPro GPCR domains
TTRE6871	False	Encodes protein that lacks InterPro GPCR domains
TTRE6872	False	Encodes protein that lacks InterPro GPCR domains
TTRE6873	False	Encodes protein that lacks InterPro GPCR domains
TTRE6874	False	Encodes protein that lacks InterPro GPCR domains
TTRE6875	False	Encodes protein that lacks InterPro GPCR domains
TTRE6876	False	Encodes protein that lacks InterPro GPCR domains
TTRE6877	False	Encodes protein that lacks InterPro GPCR domains
TTRE6878	False	Encodes protein that lacks InterPro GPCR domains
TTRE6879	False	Encodes protein that lacks InterPro GPCR domains
TTRE688	False	Encodes protein that lacks InterPro GPCR domains
TTRE6880	False	Encodes protein that lacks InterPro GPCR domains
TTRE6881	False	Encodes protein that lacks InterPro GPCR domains
TTRE6882	False	Encodes protein that lacks InterPro GPCR domains
TTRE6883	False	Encodes protein that lacks InterPro GPCR domains
TTRE6884	False	Encodes protein that lacks InterPro GPCR domains
TTRE6885	False	Encodes protein that lacks InterPro GPCR domains
TTRE6886	False	Encodes protein that lacks InterPro GPCR domains
TTRE6887	False	Encodes protein that lacks InterPro GPCR domains
TTRE6888	False	Encodes protein that lacks InterPro GPCR domains
TTRE6889	False	Encodes protein that lacks InterPro GPCR domains
TTRE689	False	Encodes protein that lacks InterPro GPCR domains
TTRE6890	False	Encodes protein that lacks InterPro GPCR domains
TTRE6891	False	Encodes protein that lacks InterPro GPCR domains
TTRE6892	False	Encodes protein that lacks InterPro GPCR domains
TTRE6893	False	Encodes protein that lacks InterPro GPCR domains
TTRE6894	False	Encodes protein that lacks InterPro GPCR domains
TTRE6895	False	Encodes protein that lacks InterPro GPCR domains
TTRE6896	False	Encodes protein that lacks InterPro GPCR domains
TTRE6897	False	Encodes protein that lacks InterPro GPCR domains
TTRE6898	False	Encodes protein that lacks InterPro GPCR domains
TTRE6899	False	Encodes protein that lacks InterPro GPCR domains
TTRE69	False	Encodes protein that lacks InterPro GPCR domains
TTRE690	False	Encodes protein that lacks InterPro GPCR domains
TTRE6900	False	Encodes protein that lacks InterPro GPCR domains
TTRE6901	False	Encodes protein that lacks InterPro GPCR domains
TTRE6902	False	Encodes protein that lacks InterPro GPCR domains
TTRE6903	False	Encodes protein that lacks InterPro GPCR domains
TTRE6904	False	Encodes protein that lacks InterPro GPCR domains
TTRE6905	False	Encodes protein that lacks InterPro GPCR domains
TTRE6906	False	Encodes protein that lacks InterPro GPCR domains
TTRE6907	False	Encodes protein that lacks InterPro GPCR domains
TTRE6908	False	Encodes protein that lacks InterPro GPCR domains
TTRE6909	False	Encodes protein that lacks InterPro GPCR domains
TTRE691	False	Encodes protein that lacks InterPro GPCR domains
TTRE6910	False	Encodes protein that lacks InterPro GPCR domains
TTRE6911	False	Encodes protein that lacks InterPro GPCR domains
TTRE6912	False	Encodes protein that lacks InterPro GPCR domains
TTRE6913	False	Encodes protein that lacks InterPro GPCR domains
TTRE6914	False	Encodes protein that lacks InterPro GPCR domains
TTRE6915	False	Encodes protein that lacks InterPro GPCR domains
TTRE6916	False	Encodes protein that lacks InterPro GPCR domains
TTRE6917	False	Encodes protein that lacks InterPro GPCR domains
TTRE6918	False	Encodes protein that lacks InterPro GPCR domains
TTRE6919	False	Encodes protein that lacks InterPro GPCR domains
TTRE692	False	Encodes protein that lacks InterPro GPCR domains
TTRE6920	False	Encodes protein that lacks InterPro GPCR domains
TTRE6921	False	Encodes protein that lacks InterPro GPCR domains
TTRE6922	False	Encodes protein that lacks InterPro GPCR domains
TTRE6923	False	Encodes protein that lacks InterPro GPCR domains
TTRE6924	False	Encodes protein that lacks InterPro GPCR domains
TTRE6925	False	Encodes protein that lacks InterPro GPCR domains
TTRE6926	False	Encodes protein that lacks InterPro GPCR domains
TTRE6927	False	Encodes protein that lacks InterPro GPCR domains
TTRE6928	False	Encodes protein that lacks InterPro GPCR domains
TTRE6929	False	Encodes protein that lacks InterPro GPCR domains
TTRE693	False	Encodes protein that lacks InterPro GPCR domains
TTRE6930	False	Encodes protein that lacks InterPro GPCR domains
TTRE6931	False	Encodes protein that lacks InterPro GPCR domains
TTRE6932	False	Encodes protein that lacks InterPro GPCR domains
TTRE6933	False	Encodes protein that lacks InterPro GPCR domains
TTRE6934	False	Encodes protein that lacks InterPro GPCR domains
TTRE6935	False	Encodes protein that lacks InterPro GPCR domains
TTRE6936	False	Encodes protein that lacks InterPro GPCR domains
TTRE6937	False	Encodes protein that lacks InterPro GPCR domains
TTRE6938	False	Encodes protein that lacks InterPro GPCR domains
TTRE6939	False	Encodes protein that lacks InterPro GPCR domains
TTRE694	False	Encodes protein that lacks InterPro GPCR domains
TTRE6940	False	Encodes protein that lacks InterPro GPCR domains
TTRE6941	False	Encodes protein that lacks InterPro GPCR domains
TTRE6942	False	Encodes protein that lacks InterPro GPCR domains
TTRE6943	False	Encodes protein that lacks InterPro GPCR domains
TTRE6944	False	Encodes protein that lacks InterPro GPCR domains
TTRE6945	False	Encodes protein that lacks InterPro GPCR domains
TTRE6946	False	Encodes protein that lacks InterPro GPCR domains
TTRE6947	False	Encodes protein that lacks InterPro GPCR domains
TTRE6948	False	Encodes protein that lacks InterPro GPCR domains
TTRE6949	False	Encodes protein that lacks InterPro GPCR domains
TTRE695	False	Encodes protein that lacks InterPro GPCR domains
TTRE6950	False	Encodes protein that lacks InterPro GPCR domains
TTRE6951	False	Encodes protein that lacks InterPro GPCR domains
TTRE6952	False	Encodes protein that lacks InterPro GPCR domains
TTRE6953	False	Encodes protein that lacks InterPro GPCR domains
TTRE6954	False	Encodes protein that lacks InterPro GPCR domains
TTRE6955	False	Encodes protein that lacks InterPro GPCR domains
TTRE6956	False	Encodes protein that lacks InterPro GPCR domains
TTRE6957	False	Encodes protein that lacks InterPro GPCR domains
TTRE6958	False	Encodes protein that lacks InterPro GPCR domains
TTRE6959	False	Encodes protein that lacks InterPro GPCR domains
TTRE696	False	Encodes protein that lacks InterPro GPCR domains
TTRE6960	False	Encodes protein that lacks InterPro GPCR domains
TTRE6961	False	Encodes protein that lacks InterPro GPCR domains
TTRE6962	False	Encodes protein that lacks InterPro GPCR domains
TTRE6963	False	Encodes protein that lacks InterPro GPCR domains
TTRE6964	False	Encodes protein that lacks InterPro GPCR domains
TTRE6965	False	Encodes protein that lacks InterPro GPCR domains
TTRE6966	False	Encodes protein that lacks InterPro GPCR domains
TTRE6967	False	Encodes protein that lacks InterPro GPCR domains
TTRE6968	False	Encodes protein that lacks InterPro GPCR domains
TTRE6969	False	Encodes protein that lacks InterPro GPCR domains
TTRE697	False	Encodes protein that lacks InterPro GPCR domains
TTRE6970	False	Encodes protein that lacks InterPro GPCR domains
TTRE6971	False	Encodes protein that lacks InterPro GPCR domains
TTRE6972	False	Encodes protein that lacks InterPro GPCR domains
TTRE6973	False	Encodes protein that lacks InterPro GPCR domains
TTRE6974	False	Encodes protein that lacks InterPro GPCR domains
TTRE6975	False	Encodes protein that lacks InterPro GPCR domains
TTRE6976	False	Encodes protein that lacks InterPro GPCR domains
TTRE6977	False	Encodes protein that lacks InterPro GPCR domains
TTRE6978	False	Encodes protein that lacks InterPro GPCR domains
TTRE6979	False	Encodes protein that lacks InterPro GPCR domains
TTRE698	False	Encodes protein that lacks InterPro GPCR domains
TTRE6980	False	Encodes protein that lacks InterPro GPCR domains
TTRE6981	False	Encodes protein that lacks InterPro GPCR domains
TTRE6982	False	Encodes protein that lacks InterPro GPCR domains
TTRE6983	False	Encodes protein that lacks InterPro GPCR domains
TTRE6984	False	Encodes protein that lacks InterPro GPCR domains
TTRE6985	False	Encodes protein that lacks InterPro GPCR domains
TTRE6986	False	Encodes protein that lacks InterPro GPCR domains
TTRE6987	False	Encodes protein that lacks InterPro GPCR domains
TTRE6988	False	Encodes protein that lacks InterPro GPCR domains
TTRE6989	False	Encodes protein that lacks InterPro GPCR domains
TTRE699	False	Encodes protein that lacks InterPro GPCR domains
TTRE6990	False	Encodes protein that lacks InterPro GPCR domains
TTRE6991	False	Encodes protein that lacks InterPro GPCR domains
TTRE6992	False	Encodes protein that lacks InterPro GPCR domains
TTRE6993	False	Encodes protein that lacks InterPro GPCR domains
TTRE6994	False	Encodes protein that lacks InterPro GPCR domains
TTRE6995	False	Encodes protein that lacks InterPro GPCR domains
TTRE6996	False	Encodes protein that lacks InterPro GPCR domains
TTRE6997	False	Encodes protein that lacks InterPro GPCR domains
TTRE6998	False	Encodes protein that lacks InterPro GPCR domains
TTRE6999	False	Encodes protein that lacks InterPro GPCR domains
TTRE7	False	Encodes protein that lacks InterPro GPCR domains
TTRE70	False	Encodes protein that lacks InterPro GPCR domains
TTRE700	False	Encodes protein that lacks InterPro GPCR domains
TTRE7000	False	Encodes protein that lacks InterPro GPCR domains
TTRE7001	False	Encodes protein that lacks InterPro GPCR domains
TTRE7002	False	Encodes protein that lacks InterPro GPCR domains
TTRE7003	False	Encodes protein that lacks InterPro GPCR domains
TTRE7004	False	Encodes protein that lacks InterPro GPCR domains
TTRE7005	False	Encodes protein that lacks InterPro GPCR domains
TTRE7006	False	Encodes protein that lacks InterPro GPCR domains
TTRE7007	False	Encodes protein that lacks InterPro GPCR domains
TTRE7008	False	Encodes protein that lacks InterPro GPCR domains
TTRE7009	False	Encodes protein that lacks InterPro GPCR domains
TTRE701	False	Encodes protein that lacks InterPro GPCR domains
TTRE7010	False	Encodes protein that lacks InterPro GPCR domains
TTRE7011	False	Encodes protein that lacks InterPro GPCR domains
TTRE7012	False	Encodes protein that lacks InterPro GPCR domains
TTRE7013	False	Encodes protein that lacks InterPro GPCR domains
TTRE7014	False	Encodes protein that lacks InterPro GPCR domains
TTRE7015	False	Encodes protein that lacks InterPro GPCR domains
TTRE7016	False	Encodes protein that lacks InterPro GPCR domains
TTRE7017	False	Encodes protein that lacks InterPro GPCR domains
TTRE7018	False	Encodes protein that lacks InterPro GPCR domains
TTRE7019	False	Encodes protein that lacks InterPro GPCR domains
TTRE702	False	Encodes protein that lacks InterPro GPCR domains
TTRE7020	False	Encodes protein that lacks InterPro GPCR domains
TTRE7021	False	Encodes protein that lacks InterPro GPCR domains
TTRE7023	False	Encodes protein that lacks InterPro GPCR domains
TTRE7024	False	Encodes protein that lacks InterPro GPCR domains
TTRE7025	False	Encodes protein that lacks InterPro GPCR domains
TTRE7026	False	Encodes protein that lacks InterPro GPCR domains
TTRE7027	False	Encodes protein that lacks InterPro GPCR domains
TTRE7028	False	Encodes protein that lacks InterPro GPCR domains
TTRE7029	False	Encodes protein that lacks InterPro GPCR domains
TTRE703	False	Encodes protein that lacks InterPro GPCR domains
TTRE7030	False	Encodes protein that lacks InterPro GPCR domains
TTRE7031	False	Encodes protein that lacks InterPro GPCR domains
TTRE7032	False	Encodes protein that lacks InterPro GPCR domains
TTRE7033	False	Encodes protein that lacks InterPro GPCR domains
TTRE7034	False	Encodes protein that lacks InterPro GPCR domains
TTRE7035	False	Encodes protein that lacks InterPro GPCR domains
TTRE7036	False	Encodes protein that lacks InterPro GPCR domains
TTRE7037	False	Encodes protein that lacks InterPro GPCR domains
TTRE7038	False	Encodes protein that lacks InterPro GPCR domains
TTRE7039	False	Encodes protein that lacks InterPro GPCR domains
TTRE704	False	Encodes protein that lacks InterPro GPCR domains
TTRE7040	False	Encodes protein that lacks InterPro GPCR domains
TTRE7041	False	Encodes protein that lacks InterPro GPCR domains
TTRE7042	False	Encodes protein that lacks InterPro GPCR domains
TTRE7043	False	Encodes protein that lacks InterPro GPCR domains
TTRE7044	False	Encodes protein that lacks InterPro GPCR domains
TTRE7045	False	Encodes protein that lacks InterPro GPCR domains
TTRE7046	False	Encodes protein that lacks InterPro GPCR domains
TTRE7047	False	Encodes protein that lacks InterPro GPCR domains
TTRE7048	False	Encodes protein that lacks InterPro GPCR domains
TTRE7049	False	Encodes protein that lacks InterPro GPCR domains
TTRE705	False	Encodes protein that lacks InterPro GPCR domains
TTRE7050	False	Encodes protein that lacks InterPro GPCR domains
TTRE7051	False	Encodes protein that lacks InterPro GPCR domains
